timestamp,obv,obv_sma_20,obv_sma_50,obv_trend
1999-11-01,278577878.0,,,Neutral
1999-11-02,677813477.0,,,Up
1999-11-03,1006276205.0,,,Up
1999-11-04,1385362984.0,,,Up
1999-11-05,1802171400.0,,,Up
1999-11-08,2753097150.0,,,Up
1999-11-09,1943918741.0,,,Down
1999-11-10,2521816918.0,,,Up
1999-11-11,2791692387.0,,,Up
1999-11-12,2512632908.0,,,Down
1999-11-15,2252725449.0,,,Down
1999-11-16,2486581682.0,,,Up
1999-11-17,2122010118.0,,,Down
1999-11-18,1757225754.0,,,Down
1999-11-19,2069739666.0,,,Up
1999-11-22,1867377864.0,,,Down
1999-11-23,2410690407.0,,,Up
1999-11-24,2625797822.0,,,Up
1999-11-26,2757868354.0,,,Up
1999-11-29,2293706290.0,2015854172.7,,Down
1999-11-30,3136887933.0,2158769675.45,,Up
1999-12-01,3755453351.0,2312651669.15,,Up
1999-12-02,4322812318.0,2478478474.8,,Up
1999-12-03,4970732965.0,2657746973.85,,Up
1999-12-06,5437515831.0,2839514195.4,,Up
1999-12-07,5882537076.0,2995986191.7,,Up
1999-12-08,5470186264.0,3172299567.85,,Down
1999-12-09,4614987009.0,3276958072.4,,Down
1999-12-10,3977224772.0,3336234691.65,,Down
1999-12-13,3447262643.0,3382966178.4,,Down
1999-12-14,3011391808.0,3420899496.35,,Down
1999-12-15,3634370030.0,3478288913.75,,Up
1999-12-16,4098196093.0,3577098212.5,,Up
1999-12-17,4593202988.0,3718897074.2,,Up
1999-12-20,4309215505.0,3830870866.15,,Down
1999-12-21,4616812612.0,3968342603.55,,Up
1999-12-22,4289738685.0,4062295017.45,,Down
1999-12-23,4519271714.0,4156968712.05,,Up
1999-12-27,4350879546.0,4236619271.65,,Down
1999-12-28,4103303299.0,4327099122.1,,Down
1999-12-29,4387805983.0,4389645024.6,,Up
1999-12-30,4180661776.0,4410905445.85,,Down
1999-12-31,4344473139.0,4411988486.9,,Up
2000-01-03,4880270474.0,4407465362.35,,Up
2000-01-04,4367892362.0,4353984188.9,,Down
2000-01-05,5146214740.0,4317168072.1,,Up
2000-01-06,4378241173.0,4262570817.55,,Down
2000-01-07,4838976033.0,4273770268.75,,Up
2000-01-10,4333911528.0,4291604606.55,,Down
2000-01-11,3892362287.0,4313859588.75,3432197507.82,Down
2000-01-12,2916292511.0,4309104623.9,3484951800.48,Down
2000-01-13,3948978343.0,4324835039.55,3550375097.8,Up
2000-01-14,4339354733.0,4336892971.55,3617036668.36,Up
2000-01-18,4798532792.0,4347159461.75,3685300064.52,Up
2000-01-19,5396176589.0,4401507515.95,3757180168.3,Up
2000-01-20,7227311220.0,4532032446.35,3846664449.7,Up
2000-01-21,6731385925.0,4654114808.35,3942413793.38,Down
2000-01-24,6290508685.0,4742676656.9,4017787628.72,Down
2000-01-25,6787654782.0,4864515418.7,4097706876.62,Up
2000-01-26,6420496015.0,4980375054.5,4175864138.76,Down
2000-01-27,6080351675.0,5065002339.1,4252416663.28,Down
2000-01-28,5657002452.0,5138819372.9,4315825078.68,Down
2000-01-31,6358683153.0,5239529873.6,4400558539.38,Up
2000-02-01,6040647635.0,5297548731.65,4486226977.0,Down
2000-02-02,5576451971.0,5357976712.1,4556361223.1,Down
2000-02-03,6051646046.0,5403248277.4,4640046586.74,Up
2000-02-04,6476966471.0,5508184542.3,4721372108.02,Up
2000-02-07,6918034112.0,5612137446.25,4807216833.82,Up
2000-02-08,7326677720.0,5761775755.85,4898593021.14,Up
2000-02-09,7027312621.0,5918523272.55,4993265147.76,Down
2000-02-10,7330295323.0,6139223413.15,5077133295.56,Up
2000-02-11,7118043911.0,6297676691.55,5144385106.76,Down
2000-02-14,7485583478.0,6454988128.8,5207640529.96,Up
2000-02-15,7971327963.0,6613627887.35,5267652429.92,Up
2000-02-16,7593081185.0,6723473117.15,5310763737.0,Down
2000-02-17,7882579074.0,6756236509.85,5350764576.96,Up
2000-02-18,7649137241.0,6802124075.65,5394343596.5,Down
2000-02-22,8071433663.0,6891170324.55,5463472529.58,Up
2000-02-23,8544533336.0,6979014252.25,5554818700.86,Up
2000-02-24,8168100960.0,7066394499.5,5649235467.2,Down
2000-02-25,7918956711.0,7158324751.3,5747386765.26,Down
2000-02-28,8247285039.0,7287838880.65,5839645065.44,Up
2000-02-29,8616247007.0,7400717073.35,5930006083.72,Up
2000-03-01,9693251284.0,7583347255.8,6032007049.64,Up
2000-03-02,9381991773.0,7773624245.9,6133462575.0,Down
2000-03-03,9705358496.0,7956309868.4,6235233492.68,Up
2000-03-06,9494798286.0,8107201459.15,6339334684.7,Down
2000-03-07,9221786813.0,8222389094.2,6433384986.68,Down
2000-03-08,8950556142.0,8303583015.3,6525378518.6,Down
2000-03-09,9227274818.0,8413581125.15,6627857948.98,Up
2000-03-10,9475881466.0,8520860432.3,6729619458.64,Up
2000-03-13,9171924363.0,8623554454.9,6829444710.38,Down
2000-03-14,8743344735.0,8686442517.75,6917422142.3,Down
2000-03-15,9186954778.0,8747223858.5,7003555828.38,Up
2000-03-16,9565055956.0,8845822597.05,7107499100.26,Up
2000-03-17,9870099461.0,8945198616.4,7201976794.68,Up
2000-03-20,9665609657.0,9046022237.2,7307724164.36,Down
2000-03-21,10189938181.0,9151947463.1,7414743407.32,Up
2000-03-22,10757935548.0,9262617573.7,7543223887.72,Up
2000-03-23,10195370186.0,9363981035.0,7669284045.7,Down
2000-03-24,9748456140.0,9455456006.45,7805927318.28,Down
2000-03-27,10027638819.0,9544473695.45,7927500527.8,Up
2000-03-28,9824672217.0,9604894955.95,8037206877.48,Down
2000-03-29,9584835178.0,9599474150.65,8132932925.2,Down
2000-03-30,9170434764.0,9588896300.2,8208418088.7,Down
2000-03-31,9575068768.0,9582381813.8,8255373239.66,Up
2000-04-03,9246505240.0,9569967161.5,8305675625.96,Down
2000-04-04,8586174980.0,9538186569.85,8351588951.86,Down
2000-04-05,9043841037.0,9542850814.6,8396712676.96,Up
2000-04-06,8784213578.0,9520697752.6,8443987028.22,Down
2000-04-07,9026649020.0,9498236130.3,8502912975.12,Up
2000-04-10,8814386408.0,9480359232.55,8566060654.24,Down
2000-04-11,8272563467.0,9456820169.15,8604338260.52,Down
2000-04-12,7331426526.0,9364043756.55,8630153838.34,Down
2000-04-13,7861254255.0,9278853671.5,8675849884.02,Up
2000-04-14,7193632788.0,9145030337.85,8698689618.86,Down
2000-04-17,7603194797.0,9041909594.85,8721214185.38,Up
2000-04-18,7994119987.0,8932118685.15,8742735902.88,Up
2000-04-19,7473969067.0,8767920361.1,8745681729.82,Down
2000-04-20,6751848345.0,8595744269.05,8740172444.3,Down
2000-04-24,7195469588.0,8468094941.45,8737475929.6,Up
2000-04-25,7587111579.0,8346068579.45,8746857282.96,Up
2000-04-26,7220199213.0,8215844929.25,8741549597.66,Down
2000-04-27,7546802739.0,8113943307.3,8733059093.18,Up
2000-04-28,7297221690.0,8020282653.6,8727141903.28,Down
2000-05-01,7523417116.0,7917700071.0,8719958664.12,Up
2000-05-02,7286984880.0,7819724053.0,8712715616.9,Down
2000-05-03,6797185991.0,7730274603.55,8687230663.46,Down
2000-05-04,6397670392.0,7597966071.3,8644293404.58,Down
2000-05-05,6681747476.0,7492842766.2,8614566334.9,Up
2000-05-08,6496846492.0,7366352639.8,8586124130.52,Down
2000-05-09,6169705365.0,7234118587.65,8544572537.04,Down
2000-05-10,5634613630.0,7102221095.8,8484939869.5,Down
2000-05-11,6134358129.0,7042367675.95,8413762006.4,Up
2000-05-12,6441272035.0,6971368564.95,8354947611.64,Up
2000-05-15,5762338557.0,6899803853.4,8276087212.86,Down
2000-05-16,6202790197.0,6829783623.4,8210247051.08,Up
2000-05-17,5804696999.0,6720312474.0,8141905254.8,Down
2000-05-18,5430919026.0,6618159971.95,8071512512.48,Down
2000-05-19,4690251086.0,6515080109.0,7980772037.84,Down
2000-05-22,3934743131.0,6352043786.15,7869949271.14,Down
2000-05-23,3417157014.0,6143546057.9,7754853924.16,Down
2000-05-24,4095620092.0,5987317101.85,7661899431.3,Up
2000-05-25,3688869286.0,5794420429.2,7551937721.46,Down
2000-05-26,3507720305.0,5604945359.95,7430791008.44,Down
2000-05-30,4220780218.0,5439813515.05,7317804623.58,Up
2000-05-31,3787272585.0,5264827900.3,7200237882.14,Down
2000-06-01,4691113488.0,5159524275.15,7090261388.28,Up
2000-06-02,5483962280.0,5113838869.55,6984781922.92,Up
2000-06-05,5160293157.0,5037766153.6,6884080382.34,Down
2000-06-06,5685775282.0,4997212593.1,6802826765.18,Up
2000-06-07,6022794819.0,4989867065.8,6722729885.18,Up
2000-06-08,5784268181.0,4997349793.35,6641921804.46,Down
2000-06-09,6036626833.0,4992463228.55,6570957637.56,Up
2000-06-12,5746288943.0,4957714073.95,6502474721.14,Down
2000-06-13,6097745294.0,4974484410.8,6432928251.66,Up
2000-06-14,5820298617.0,4955359831.8,6364404119.2,Down
2000-06-15,6068871665.0,4968568565.1,6314058052.9,Up
2000-06-16,5765306562.0,4985287941.9,6248487363.4,Down
2000-06-19,6159311756.0,5058740975.4,6195989326.96,Up
2000-06-20,6660702657.0,5195038951.7,6148670399.7,Up
2000-06-21,6905702902.0,5369466246.1,6110496729.58,Up
2000-06-22,6437990435.0,5486584763.25,6073805268.94,Down
2000-06-23,6233024631.0,5613792530.5,6051837231.04,Down
2000-06-26,6418379216.0,5759325476.05,6022979730.26,Up
2000-06-27,6214908613.0,5859031895.8,6003405246.76,Down
2000-06-28,6501337699.0,5994735151.5,5981368104.8,Up
2000-06-29,6297676696.0,6075063311.9,5947439238.98,Down
2000-06-30,6620774619.0,6131903928.85,5930375350.02,Up
2000-07-03,6691603489.0,6208469445.45,5929170452.9,Up
2000-07-05,6426387224.0,6245500042.55,5913788805.62,Down
2000-07-06,6735933133.0,6281156958.25,5896765236.7,Up
2000-07-07,6999536596.0,6341920379.0,5892351984.36,Up
2000-07-10,7397332993.0,6409955687.0,5889362589.44,Up
2000-07-11,7039436636.0,6474613071.65,5884206888.36,Down
2000-07-12,7264870461.0,6532969330.0,5879035955.26,Up
2000-07-13,6819210816.0,6582914939.95,5869680473.98,Down
2000-07-14,7009487806.0,6629945747.0,5873926510.28,Up
2000-07-17,7269490466.0,6705154942.2,5891362911.76,Up
2000-07-18,6951085348.0,6744743621.8,5896749669.2,Down
2000-07-19,6493212091.0,6736369093.5,5896676981.18,Down
2000-07-20,6958785356.0,6739023216.2,5912458581.0,Up
2000-07-21,6762549960.0,6755251192.45,5935017307.6,Down
2000-07-24,6350378348.0,6761118878.3,5939337711.98,Down
2000-07-25,6561985759.0,6768299205.45,5941751986.46,Up
2000-07-26,6561985759.0,6785653062.75,5957744930.5,Neutral
2000-07-27,6856971653.0,6803434760.45,5970828559.62,Up
2000-07-28,6619077816.0,6819504816.45,5987116175.96,Down
2000-07-31,6774377171.0,6827184944.05,6013985338.86,Up
2000-08-01,6637093034.0,6824459421.3,6052922177.82,Down
2000-08-02,6474737672.0,6826876943.7,6103722068.64,Down
2000-08-03,6814635611.0,6830812067.6,6171671640.58,Up
2000-08-04,6551513748.0,6808410925.2,6220789513.7,Down
2000-08-07,6738861935.0,6775487372.3,6281789366.68,Up
2000-08-08,6562187359.0,6751624908.45,6342878707.76,Down
2000-08-09,6941828538.0,6735472812.3,6397299674.16,Up
2000-08-10,7193543189.0,6754189430.95,6465425086.24,Up
2000-08-11,7431599427.0,6775295012.0,6520234805.02,Up
2000-08-14,7274939271.0,6775567452.25,6556054344.84,Down
2000-08-15,7160738357.0,6786050102.7,6596063248.84,Down
2000-08-16,7304412100.0,6826610103.15,6628435985.2,Up
2000-08-17,7575312370.0,6857436453.85,6659486336.22,Up
2000-08-18,7385136180.0,6888565764.85,6691503696.2,Down
2000-08-21,7519603514.0,6947027023.15,6721163229.82,Up
2000-08-22,7796406190.0,7008748044.7,6762165574.76,Up
2000-08-23,8033269626.0,7082312238.05,6800876061.4,Up
2000-08-24,8344036336.0,7156665472.2,6851350815.78,Up
2000-08-25,8678496670.0,7259636414.9,6903543315.88,Up
2000-08-28,9037501829.0,7372792647.8,6968987221.22,Up
2000-08-29,9304532496.0,7506164620.9,7031891636.02,Up
2000-08-30,9589925581.0,7661924016.35,7090476094.5,Up
2000-08-31,10009522800.0,7821668375.8,7152552492.46,Up
2000-09-01,10266395056.0,8007412441.2,7229120584.88,Up
2000-09-05,9967752358.0,8168856962.35,7303815139.42,Down
2000-09-06,9612348003.0,8321364994.55,7367694515.16,Down
2000-09-07,9829813020.0,8465764218.65,7439992603.3,Up
2000-09-08,9634294425.0,8587801780.45,7502651737.82,Down
2000-09-11,9446912638.0,8688567441.0,7565636456.66,Down
2000-09-12,9258914851.0,8787766220.0,7618399261.3,Down
2000-09-13,9564899156.0,8907974259.95,7675865174.64,Up
2000-09-14,9138346730.0,8999670991.45,7730104364.76,Down
2000-09-15,8743831936.0,9058096969.75,7770262340.82,Down
2000-09-18,9168368360.0,9147258578.75,7813638976.1,Up
2000-09-19,8896857689.0,9216121287.5,7843629470.02,Down
2000-09-20,9124245916.0,9282513273.8,7885325655.62,Up
2000-09-21,8613755006.0,9311537542.8,7912303346.52,Down
2000-09-22,7887053480.0,9288688400.0,7933660199.8,Down
2000-09-25,8322605115.0,9270893822.25,7959922545.98,Up
2000-09-26,8031668025.0,9220602132.05,7975166097.16,Down
2000-09-27,7629408423.0,9136845928.4,7988732558.66,Down
2000-09-28,8608995002.0,9087799399.45,8031048216.88,Up
2000-09-29,1187346781.0,8646690598.5,7915619445.38,Down
2000-10-02,-1237444443.0,8071498623.55,7755619557.32,Down
2000-10-03,-3275566481.0,7409332681.6,7563100660.74,Down
2000-10-04,-1809541015.0,6838238230.7,7395670125.26,Up
2000-10-05,-2682548288.0,6212620165.3,7210779444.32,Down
2000-10-06,-2069890876.0,5627410900.25,7032242193.74,Up
2000-10-09,-2667456273.0,5021692454.7,6846511511.96,Down
2000-10-10,-3358558564.0,4390818783.95,6643852797.26,Down
2000-10-11,-4556982162.0,3684724718.05,6419971293.34,Down
2000-10-12,-3365916971.0,3059511533.0,6223158200.48,Up
2000-10-13,-2118162924.0,2516411790.0,6044502229.78,Up
2000-10-16,-2938339744.0,1911076384.8,5854705159.94,Down
2000-10-17,-3540060345.0,1289230483.1,5649126714.34,Down
2000-10-18,-3540060345.0,656015170.05,5447081760.26,Neutral
2000-10-19,-5046786651.0,-27011912.8,5207309456.48,Down
2000-10-20,-4255522660.0,-634140719.8,4978328139.5,Up
2000-10-23,-3704230109.0,-1235482481.0,4755611548.78,Up
2000-10-24,-4508682113.0,-1862499987.9,4519939121.1,Down
2000-10-25,-5172652376.0,-2502603027.85,4273271306.44,Down
2000-10-26,-5172652376.0,-3191685396.75,4023730016.92,Neutral
2000-10-27,-4428148432.0,-3472460157.4,3783660800.88,Up
2000-10-30,-3788958193.0,-3600035844.9,3560178913.42,Up
2000-10-31,-2903076508.0,-3581411346.25,3351725312.98,Up
2000-11-01,-2327709533.0,-3607319772.15,3149242998.52,Up
2000-11-02,-1737015343.0,-3560043124.9,2953837299.14,Up
2000-11-03,-2252837458.0,-3569190454.0,2741899823.26,Down
2000-11-06,-2646316251.0,-3568133452.9,2515403564.84,Down
2000-11-07,-2948279752.0,-3547619512.3,2275687933.22,Down
2000-11-08,-3370368974.0,-3488288852.9,2022189903.82,Down
2000-11-09,-2893534098.0,-3464669709.25,1772520710.24,Up
2000-11-10,-3315785720.0,-3524550849.05,1506014539.84,Down
2000-11-13,-2883969289.0,-3521832326.3,1243007252.94,Up
2000-11-14,-2474967280.0,-3468577673.05,994152860.18,Up
2000-11-15,-2757325162.0,-3429440913.9,746759396.88,Down
2000-11-16,-2996697401.0,-3326936451.4,490229188.46,Down
2000-11-17,-3442877847.0,-3286304210.75,228685743.02,Down
2000-11-20,-3034811039.0,-3252833257.25,-20948730.52,Up
2000-11-21,-3336763340.0,-3194237318.6,-272862294.34,Down
2000-11-22,-3617295620.0,-3116469480.8,-536506189.86,Down
2000-11-24,-3456362660.0,-3030654995.0,-788400377.66,Up
2000-11-27,-3715155718.0,-2995005359.3,-1037580130.74,Down
2000-11-28,-3984280787.0,-3004771489.0,-1300633113.68,Down
2000-11-29,-4476431679.0,-3083439247.55,-1568098901.04,Down
2000-11-30,-5286030088.0,-3231355275.3,-1856304421.12,Down
2000-12-01,-4900324103.0,-3389520713.3,-2126586003.3,Up
2000-12-04,-5271845274.0,-3540471104.1,-2389763978.38,Down
2000-12-05,-4657866261.0,-3641048604.6,-2649373405.9,Up
2000-12-06,-6032331635.0,-3795251198.75,-2930653399.1,Down
2000-12-07,-6032331635.0,-3928349331.8,-3203888200.26,Neutral
2000-12-08,-5596707200.0,-4063507986.9,-3488002244.3,Up
2000-12-11,-5264195668.0,-4160928484.3,-3617033093.28,Up
2000-12-12,-4877935282.0,-4260626783.95,-3689842910.06,Up
2000-12-13,-5222822826.0,-4398019561.25,-3728788036.96,Down
2000-12-14,-5486140689.0,-4534460337.6,-3802320030.44,Down
2000-12-15,-6000086802.0,-4684629807.65,-3868670800.72,Down
2000-12-18,-5674278477.0,-4796199839.15,-3940758552.74,Up
2000-12-19,-6048286051.0,-4946873589.75,-4008375148.3,Down
2000-12-20,-5482954286.0,-5054183137.05,-4050863062.74,Up
2000-12-21,-5849799452.0,-5165808328.65,-4076719408.54,Down
2000-12-22,-5531747134.0,-5269577552.35,-4120036011.8,Up
2000-12-26,-5748562550.0,-5371247893.95,-4192644004.32,Down
2000-12-27,-5423095825.0,-5443188645.85,-4242339125.94,Up
2000-12-28,-5423095825.0,-5490521853.15,-4279999835.54,Neutral
2000-12-29,-4792759195.0,-5465858308.5,-4305053812.54,Up
2001-01-02,-4792759195.0,-5460480063.1,-4299973263.42,Neutral
2001-01-03,-3975684778.0,-5395672038.3,-4294376505.78,Up
2001-01-04,-3236288039.0,-5324593127.2,-4285017664.38,Up
2001-01-05,-3648644451.0,-5205408768.0,-4267816911.14,Down
2001-01-08,-3274944878.0,-5067539430.15,-4229862761.18,Up
2001-01-09,-2686014690.0,-4922004804.65,-4180130007.46,Up
2001-01-10,-3266796870.0,-4822134864.75,-4156902976.22,Down
2001-01-11,-2463061667.0,-4701391184.0,-4130385045.7,Up
2001-01-12,-2886438890.0,-4584571987.2,-4130052293.34,Down
2001-01-16,-3192557596.0,-4469892832.55,-4147349254.6,Down
2001-01-17,-4033432036.0,-4371560094.25,-4193277588.46,Down
2001-01-18,-2806420409.0,-4228167190.85,-4204349247.48,Up
2001-01-19,-2029755633.0,-4027240669.95,-4192018035.12,Up
2001-01-22,-2549083352.0,-3880547123.25,-4184034107.12,Down
2001-01-23,-1669552073.0,-3671534754.3,-4150017769.1,Up
2001-01-24,-1669552073.0,-3478425001.25,-4125538128.6,Neutral
2001-01-25,-2159261362.0,-3298959941.85,-4102407641.44,Down
2001-01-26,-2642082644.0,-3159909282.8,-4097569908.54,Down
2001-01-29,-1786552989.0,-2978082141.0,-4083801622.72,Up
2001-01-30,-1094129097.0,-2793150636.1,-4050537701.42,Up
2001-01-31,-1824834627.0,-2644754407.7,-4027100445.94,Down
2001-02-01,-2194530196.0,-2555696678.6,-4002133492.92,Down
2001-02-02,-2621872223.0,-2524975887.8,-3993874716.6,Down
2001-02-05,-2907987709.0,-2487943050.7,-3985299203.98,Down
2001-02-06,-2445276047.0,-2446459609.15,-3961858812.52,Up
2001-02-07,-2839163640.0,-2454117056.65,-3949514832.12,Down
2001-02-08,-2839163640.0,-2432735395.15,-3931994990.56,Neutral
2001-02-09,-3429247430.0,-2481044683.3,-3920894323.42,Down
2001-02-12,-3155127156.0,-2494479096.6,-3894468232.96,Up
2001-02-13,-3392197793.0,-2504461106.45,-3856591587.06,Down
2001-02-14,-3083077484.0,-2456943378.85,-3820246654.68,Up
2001-02-15,-2771661173.0,-2455205417.05,-3770242972.66,Up
2001-02-16,-3035572636.0,-2505496267.2,-3737797100.16,Down
2001-02-20,-3350466550.0,-2545565427.1,-3684159798.46,Down
2001-02-21,-2960207760.0,-2610098211.45,-3622717320.96,Up
2001-02-22,-3392169791.0,-2696229097.35,-3578626572.78,Down
2001-02-23,-3392169791.0,-2757874518.8,-3541186055.24,Neutral
2001-02-26,-3185731185.0,-2785056945.85,-3507341973.3,Up
2001-02-27,-3534247533.0,-2872441673.05,-3473570467.44,Down
2001-02-28,-4042481641.0,-3019859300.25,-3444697286.48,Down
2001-03-01,-3712019711.0,-3114218554.45,-3398935944.66,Up
2001-03-02,-3305817705.0,-3169782929.9,-3351566729.22,Up
2001-03-05,-2981644581.0,-3187771547.8,-3290233899.82,Up
2001-03-06,-2249841450.0,-3154864234.85,-3225571643.1,Up
2001-03-07,-2669382669.0,-3166069565.95,-3161963307.44,Down
2001-03-08,-2874242073.0,-3167823487.6,-3108813206.22,Down
2001-03-09,-3173377572.0,-3184534184.2,-3057309506.66,Down
2001-03-12,-3564397963.0,-3191291710.85,-3020135549.42,Down
2001-03-13,-3121067920.0,-3189588749.05,-2974094991.32,Up
2001-03-14,-2643292243.0,-3152143471.55,-2931105652.28,Up
2001-03-15,-3172610372.0,-3156620115.95,-2898702675.82,Down
2001-03-16,-3642926842.0,-3200183399.4,-2892047517.1,Down
2001-03-19,-3286917686.0,-3212750651.9,-2893060110.04,Up
2001-03-20,-3786124585.0,-3234533553.65,-2895809712.72,Down
2001-03-21,-3414749014.0,-3257260616.35,-2898605795.44,Up
2001-03-22,-2691446691.0,-3222224461.35,-2898714435.46,Up
2001-03-23,-1746557747.0,-3139943859.15,-2868309653.0,Up
2001-03-26,-2481009681.0,-3104707783.95,-2868668613.28,Down
2001-03-27,-1937187538.0,-3024854784.2,-2849683586.24,Up
2001-03-28,-2521850522.0,-2948823228.25,-2836269444.76,Down
2001-03-29,-1908784309.0,-2858661458.15,-2793776490.22,Up
2001-03-30,-2309134309.0,-2808827288.35,-2783830768.22,Down
2001-04-02,-2650045849.0,-2792247351.75,-2796236572.54,Down
2001-04-03,-3018733417.0,-2830691950.1,-2805629573.84,Down
2001-04-04,-3704218902.0,-2882433761.75,-2846322910.42,Down
2001-04-05,-3257456056.0,-2901594460.9,-2878080990.08,Up
2001-04-06,-3582345980.0,-2922042881.3,-2906542682.44,Down
2001-04-09,-3848928646.0,-2936269415.45,-2930679602.48,Down
2001-04-10,-3391553789.0,-2949793708.9,-2962779618.48,Up
2001-04-11,-3725650123.0,-3003911602.9,-3015410039.0,Down
2001-04-12,-3426716225.0,-3016616895.55,-3047447670.96,Up
2001-04-16,-3711941310.0,-3020067618.95,-3077795893.24,Down
2001-04-17,-4397141195.0,-3075578794.4,-3113301272.68,Down
2001-04-18,-3296297695.0,-3051087449.9,-3121067472.4,Up
2001-04-19,-1422625422.0,-2951481270.3,-3100614459.9,Up
2001-04-20,-2116029315.0,-2922710401.5,-3086151773.4,Down
2001-04-23,-2657555456.0,-2968260286.95,-3082519609.72,Down
2001-04-24,-3034693433.0,-2995944474.55,-3074628529.78,Down
2001-04-25,-2703912303.0,-3034280712.8,-3065604232.72,Up
2001-04-26,-3503609902.0,-3083368681.8,-3067832474.9,Down
2001-04-27,-3050597449.0,-3140459338.8,-3067182874.2,Up
2001-04-30,-3545374743.0,-3202271360.5,-3082657145.6,Down
2001-05-01,-3118122316.0,-3225675183.85,-3084308139.2,Up
2001-05-02,-2749597148.0,-3212218370.4,-3072290751.16,Up
2001-05-03,-3051140649.0,-3179564457.75,-3074109408.94,Down
2001-05-04,-2770087568.0,-3155196033.35,-3061667764.48,Up
2001-05-07,-3046638244.0,-3128410646.55,-3054757133.54,Down
2001-05-08,-3362075359.0,-3104067982.2,-3058284017.02,Down
2001-05-09,-3686965283.0,-3118838556.9,-3061338372.02,Down
2001-05-10,-3975942371.0,-3131353169.3,-3060007586.62,Down
2001-05-11,-4178987374.0,-3168966726.75,-3069346939.88,Down
2001-05-14,-3869766265.0,-3176857974.5,-3080625911.08,Up
2001-05-15,-4106792102.0,-3162340519.85,-3103128861.5,Down
2001-05-16,-3784461380.0,-3186748704.1,-3133821260.1,Up
2001-05-17,-4116580912.0,-3321446478.6,-3162765224.96,Down
2001-05-18,-4275632271.0,-3429426626.4,-3190793028.92,Down
2001-05-21,-3814634211.0,-3487280564.15,-3203618161.7,Up
2001-05-22,-4227550623.0,-3546923423.65,-3216881214.9,Down
2001-05-23,-4508592504.0,-3637157433.7,-3244631706.58,Down
2001-05-24,-4780349575.0,-3700994417.35,-3287372853.22,Down
2001-05-25,-4939092933.0,-3795419191.55,-3322702504.44,Down
2001-05-29,-5455083048.0,-3890904606.8,-3358945628.56,Down
2001-05-30,-6232162225.0,-4046606602.25,-3417850519.34,Down
2001-05-31,-5789268983.0,-4198590194.0,-3457913407.3,Up
2001-06-01,-5333193327.0,-4312692827.9,-3496282293.56,Up
2001-06-04,-5615114408.0,-4454944169.9,-3554755647.9,Down
2001-06-05,-5143319537.0,-4559778234.55,-3622690883.7,Up
2001-06-06,-5366496560.0,-4659999294.6,-3680400621.28,Down
2001-06-07,-5041315435.0,-4727716802.2,-3742483179.22,Up
2001-06-08,-5383940577.0,-4798116712.5,-3799724980.32,Down
2001-06-11,-5677940871.0,-4873064387.35,-3875108111.56,Down
2001-06-12,-5374146168.0,-4948283382.5,-3936408348.74,Up
2001-06-13,-4862658457.0,-4986076700.25,-3980660600.9,Up
2001-06-14,-5160007554.0,-5054854008.95,-4023486083.64,Down
2001-06-15,-4705382300.0,-5084294078.35,-4043509351.6,Up
2001-06-18,-5051294645.0,-5123077197.05,-4079386123.38,Down
2001-06-19,-5372382166.0,-5200964594.8,-4115186847.1,Down
2001-06-20,-4940761735.0,-5236625150.4,-4137023508.88,Up
2001-06-21,-4599430194.0,-5241167034.9,-4161181036.98,Up
2001-06-22,-4885456080.0,-5246422360.15,-4184377156.12,Down
2001-06-25,-4445906041.0,-5221763015.55,-4204760952.44,Up
2001-06-26,-4718687913.0,-5184943258.8,-4224895884.5,Down
2001-06-27,-5092818687.0,-5127976081.9,-4238809434.34,Down
2001-06-28,-4744408739.0,-5075733069.7,-4267771655.22,Up
2001-06-29,-5259799654.0,-5072063386.05,-4344515139.86,Down
2001-07-02,-5029751424.0,-5042795236.85,-4402789582.04,Up
2001-07-03,-5142294736.0,-5042743996.8,-4452484367.64,Down
2001-07-05,-5294586888.0,-5039148513.2,-4497682236.74,Down
2001-07-06,-5597507990.0,-5066958140.95,-4555554150.48,Down
2001-07-09,-5260040453.0,-5060763134.75,-4590682761.5,Up
2001-07-10,-5655311248.0,-5059631653.6,-4642777037.48,Down
2001-07-11,-5184804378.0,-5050164564.1,-4675565630.18,Up
2001-07-12,-4570002164.0,-5035531749.45,-4704603227.14,Up
2001-07-13,-4115259310.0,-4983294337.25,-4731916470.38,Up
2001-07-16,-4393926788.0,-4967721561.65,-4758772193.16,Down
2001-07-17,-3746095741.0,-4902461616.45,-4778292356.62,Up
2001-07-18,-4883109678.0,-4877997992.05,-4815021785.3,Down
2001-07-19,-5744250539.0,-4918172432.25,-4862665288.9,Down
2001-07-20,-5299666095.0,-4953184227.3,-4894919305.14,Up
2001-07-23,-5541026336.0,-4985962740.1,-4926220984.44,Down
2001-07-24,-5889402684.0,-5058137572.25,-4960429290.64,Down
2001-07-25,-6333281527.0,-5138867252.95,-5009699595.88,Down
2001-07-26,-5964140358.0,-5182433336.5,-5046846561.0,Up
2001-07-27,-5630004824.0,-5226713140.75,-5083757429.88,Up
2001-07-30,-5873364267.0,-5257391371.4,-5118893096.98,Down
2001-07-31,-6108390902.0,-5311323345.3,-5155548269.6,Down
2001-08-01,-5804254598.0,-5344421338.4,-5195340677.34,Up
2001-08-02,-5552164746.0,-5357300231.3,-5221832959.8,Up
2001-08-03,-5738219332.0,-5364335798.4,-5246425496.36,Down
