,SMA_50
2013-11-25,15.6414
2013-11-26,15.6916
2013-11-27,15.7439
2013-11-29,15.7978
2013-12-02,15.8516
2013-12-03,15.9005
2013-12-04,15.9495
2013-12-05,16.0050
2013-12-06,16.0527
2013-12-09,16.1066
2013-12-10,16.1636
2013-12-11,16.2110
2013-12-12,16.2570
2013-12-13,16.3029
2013-12-16,16.3510
2013-12-17,16.3947
2013-12-18,16.4399
2013-12-19,16.4777
2013-12-20,16.5164
2013-12-23,16.5663
2013-12-24,16.6127
2013-12-26,16.6551
2013-12-27,16.6936
2013-12-30,16.7266
2013-12-31,16.7609
2014-01-02,16.7825
2014-01-03,16.7975
2014-01-06,16.8113
2014-01-07,16.8182
2014-01-08,16.8310
2014-01-09,16.8371
2014-01-10,16.8491
2014-01-13,16.8577
2014-01-14,16.8744
2014-01-15,16.8995
2014-01-16,16.9185
2014-01-17,16.9299
2014-01-21,16.9474
2014-01-22,16.9717
2014-01-23,16.9939
2014-01-24,17.0107
2014-01-27,17.0297
2014-01-28,17.0209
2014-01-29,17.0038
2014-01-30,16.9881
2014-01-31,16.9769
2014-02-03,16.9657
2014-02-04,16.9618
2014-02-05,16.9565
2014-02-06,16.9539
2014-02-07,16.9533
2014-02-10,16.9525
2014-02-11,16.9482
2014-02-12,16.9377
2014-02-13,16.9355
2014-02-14,16.9236
2014-02-18,16.9138
2014-02-19,16.8968
2014-02-20,16.8808
2014-02-21,16.8571
2014-02-24,16.8354
2014-02-25,16.8128
2014-02-26,16.7879
2014-02-27,16.7732
2014-02-28,16.7557
2014-03-03,16.7407
2014-03-04,16.7305
2014-03-05,16.7249
2014-03-06,16.7155
2014-03-07,16.6928
2014-03-10,16.6719
2014-03-11,16.6566
2014-03-12,16.6439
2014-03-13,16.6310
2014-03-14,16.6104
2014-03-17,16.5959
2014-03-18,16.5919
2014-03-19,16.5860
2014-03-20,16.5809
2014-03-21,16.5763
2014-03-24,16.5799
2014-03-25,16.5894
2014-03-26,16.5940
2014-03-27,16.5904
2014-03-28,16.5796
2014-03-31,16.5707
2014-04-01,16.5733
2014-04-02,16.5713
2014-04-03,16.5654
2014-04-04,16.5522
2014-04-07,16.5400
2014-04-08,16.5251
2014-04-09,16.5419
2014-04-10,16.5580
2014-04-11,16.5723
2014-04-14,16.5873
2014-04-15,16.5995
2014-04-16,16.6078
2014-04-17,16.6174
2014-04-21,16.6291
2014-04-22,16.6366
2014-04-23,16.6340
2014-04-24,16.6539
2014-04-25,16.6764
2014-04-28,16.7075
2014-04-29,16.7378
2014-04-30,16.7654
2014-05-01,16.7993
2014-05-02,16.8378
2014-05-05,16.8852
2014-05-06,16.9270
2014-05-07,16.9710
2014-05-08,17.0173
2014-05-09,17.0556
2014-05-12,17.0994
2014-05-13,17.1428
2014-05-14,17.1841
2014-05-15,17.2215
2014-05-16,17.2654
2014-05-19,17.3139
2014-05-20,17.3623
2014-05-21,17.4084
2014-05-22,17.4547
2014-05-23,17.5092
2014-05-27,17.5746
2014-05-28,17.6377
2014-05-29,17.7050
2014-05-30,17.7709
2014-06-02,17.8357
2014-06-03,17.9035
2014-06-04,17.9719
2014-06-05,18.0382
2014-06-06,18.1067
2014-06-09,18.1832
2014-06-10,18.2625
2014-06-11,18.3401
2014-06-12,18.4077
2014-06-13,18.4703
2014-06-16,18.5393
2014-06-17,18.6122
2014-06-18,18.6907
2014-06-19,18.7678
2014-06-20,18.8365
2014-06-23,18.9090
2014-06-24,18.9816
2014-06-25,19.0532
2014-06-26,19.1295
2014-06-27,19.2100
2014-06-30,19.2909
2014-07-01,19.3705
2014-07-02,19.4496
2014-07-03,19.5355
2014-07-07,19.6029
2014-07-08,19.6651
2014-07-09,19.7135
2014-07-10,19.7615
2014-07-11,19.8117
2014-07-14,19.8665
2014-07-15,19.9156
2014-07-16,19.9570
2014-07-17,19.9952
2014-07-18,20.0405
2014-07-21,20.0843
2014-07-22,20.1331
2014-07-23,20.1882
2014-07-24,20.2420
2014-07-25,20.2986
2014-07-28,20.3642
2014-07-29,20.4216
2014-07-30,20.4736
2014-07-31,20.5142
2014-08-01,20.5561
2014-08-04,20.5951
2014-08-05,20.6276
2014-08-06,20.6522
2014-08-07,20.6778
2014-08-08,20.6974
2014-08-11,20.7240
2014-08-12,20.7533
2014-08-13,20.7826
2014-08-14,20.8084
2014-08-15,20.8348
2014-08-18,20.8676
2014-08-19,20.8999
2014-08-20,20.9300
2014-08-21,20.9618
2014-08-22,21.0038
2014-08-25,21.0513
2014-08-26,21.0918
2014-08-27,21.1383
2014-08-28,21.1849
2014-08-29,21.2341
2014-09-02,21.2910
2014-09-03,21.3289
2014-09-04,21.3656
2014-09-05,21.4057
2014-09-08,21.4407
2014-09-09,21.4694
2014-09-10,21.5072
2014-09-11,21.5443
2014-09-12,21.5825
2014-09-15,21.6183
2014-09-16,21.6420
2014-09-17,21.6717
2014-09-18,21.7022
2014-09-19,21.7305
2014-09-22,21.7584
2014-09-23,21.7880
2014-09-24,21.8186
2014-09-25,21.8343
2014-09-26,21.8703
2014-09-29,21.8975
2014-09-30,21.9298
2014-10-01,21.9516
2014-10-02,21.9657
2014-10-03,21.9793
2014-10-06,21.9901
2014-10-07,21.9911
2014-10-08,22.0040
2014-10-09,22.0188
2014-10-10,22.0436
2014-10-13,22.0620
2014-10-14,22.0781
2014-10-15,22.0909
2014-10-16,22.0988
2014-10-17,22.1129
2014-10-20,22.1352
2014-10-21,22.1639
2014-10-22,22.1950
2014-10-23,22.2286
2014-10-24,22.2628
2014-10-27,22.2944
2014-10-28,22.3279
2014-10-29,22.3581
2014-10-30,22.3865
2014-10-31,22.4194
2014-11-03,22.4551
2014-11-04,22.4864
2014-11-05,22.5217
2014-11-06,22.5529
2014-11-07,22.5849
2014-11-10,22.6151
2014-11-11,22.6455
2014-11-12,22.7022
2014-11-13,22.7695
2014-11-14,22.8390
2014-11-17,22.9104
2014-11-18,22.9901
2014-11-19,23.0528
2014-11-20,23.1210
2014-11-21,23.1888
2014-11-24,23.2664
2014-11-25,23.3428
2014-11-26,23.4222
2014-11-28,23.5004
2014-12-01,23.5651
2014-12-02,23.6274
2014-12-03,23.6885
2014-12-04,23.7516
2014-12-05,23.8297
2014-12-08,23.8834
2014-12-09,23.9477
2014-12-10,23.9994
2014-12-11,24.0567
2014-12-12,24.1023
2014-12-15,24.1425
2014-12-16,24.1761
2014-12-17,24.2254
2014-12-18,24.2801
2014-12-19,24.3299
2014-12-22,24.3861
2014-12-23,24.4447
2014-12-24,24.5055
2014-12-26,24.5806
2014-12-29,24.6610
2014-12-30,24.7289
2014-12-31,24.7780
2015-01-02,24.8105
2015-01-05,24.8270
2015-01-06,24.8354
2015-01-07,24.8486
2015-01-08,24.8808
2015-01-09,24.9063
2015-01-12,24.9169
2015-01-13,24.9333
2015-01-14,24.9434
2015-01-15,24.9340
2015-01-16,24.9245
2015-01-20,24.9260
2015-01-21,24.9297
2015-01-22,24.9448
2015-01-23,24.9633
2015-01-26,24.9784
2015-01-27,24.9690
2015-01-28,24.9801
2015-01-29,25.0011
2015-01-30,25.0152
2015-02-02,25.0293
2015-02-03,25.0470
2015-02-04,25.0614
2015-02-05,25.0789
2015-02-06,25.0824
2015-02-09,25.0939
2015-02-10,25.1095
2015-02-11,25.1381
2015-02-12,25.1910
2015-02-13,25.2486
2015-02-17,25.3038
2015-02-18,25.3648
2015-02-19,25.4269
2015-02-20,25.5052
2015-02-23,25.5915
2015-02-24,25.6838
2015-02-25,25.7624
2015-02-26,25.8567
2015-02-27,25.9490
2015-03-02,26.0506
2015-03-03,26.1416
2015-03-04,26.2146
2015-03-05,26.2819
2015-03-06,26.3448
2015-03-09,26.4120
2015-03-10,26.4698
2015-03-11,26.5086
2015-03-12,26.5577
2015-03-13,26.6091
2015-03-16,26.6761
2015-03-17,26.7571
2015-03-18,26.8582
2015-03-19,26.9549
2015-03-20,27.0378
2015-03-23,27.1082
2015-03-24,27.1757
2015-03-25,27.2407
2015-03-26,27.3052
2015-03-27,27.3672
2015-03-30,27.4564
2015-03-31,27.5406
2015-04-01,27.6119
2015-04-02,27.6842
2015-04-06,27.7529
2015-04-07,27.8131
2015-04-08,27.8709
2015-04-09,27.9506
2015-04-10,28.0053
2015-04-13,28.0428
2015-04-14,28.0857
2015-04-15,28.1242
2015-04-16,28.1598
2015-04-17,28.1851
2015-04-20,28.2193
2015-04-21,28.2549
2015-04-22,28.2947
2015-04-23,28.3289
2015-04-24,28.3530
2015-04-27,28.3806
2015-04-28,28.3962
2015-04-29,28.3998
2015-04-30,28.3839
2015-05-01,28.3861
2015-05-04,28.3825
2015-05-05,28.3504
2015-05-06,28.3184
2015-05-07,28.3050
2015-05-08,28.2949
2015-05-11,28.2876
2015-05-12,28.2756
2015-05-13,28.2629
2015-05-14,28.2672
2015-05-15,28.2801
2015-05-18,28.2985
2015-05-19,28.3140
2015-05-20,28.3412
2015-05-21,28.3845
2015-05-22,28.4231
2015-05-26,28.4525
2015-05-27,28.4866
2015-05-28,28.5102
2015-05-29,28.5207
2015-06-01,28.5367
2015-06-02,28.5572
2015-06-03,28.5727
2015-06-04,28.5870
2015-06-05,28.6129
2015-06-08,28.6312
2015-06-09,28.6522
2015-06-10,28.6658
2015-06-11,28.6867
2015-06-12,28.7021
2015-06-15,28.7116
2015-06-16,28.7151
2015-06-17,28.7232
2015-06-18,28.7358
2015-06-19,28.7383
2015-06-22,28.7429
2015-06-23,28.7461
2015-06-24,28.7566
2015-06-25,28.7621
2015-06-26,28.7671
2015-06-29,28.7684
2015-06-30,28.7610
2015-07-01,28.7620
2015-07-02,28.7546
2015-07-06,28.7405
2015-07-07,28.7224
2015-07-08,28.6796
2015-07-09,28.6350
2015-07-10,28.6133
2015-07-13,28.6180
2015-07-14,28.6054
2015-07-15,28.5993
2015-07-16,28.6138
2015-07-17,28.6368
2015-07-20,28.6673
2015-07-21,28.6814
2015-07-22,28.6764
2015-07-23,28.6733
2015-07-24,28.6665
2015-07-27,28.6388
2015-07-28,28.6146
2015-07-29,28.5823
2015-07-30,28.5478
2015-07-31,28.5085
2015-08-03,28.4504
2015-08-04,28.3702
2015-08-05,28.3064
2015-08-06,28.2329
2015-08-07,28.1623
2015-08-10,28.1173
2015-08-11,28.0432
2015-08-12,27.9795
2015-08-13,27.9147
2015-08-14,27.8570
2015-08-17,27.8078
2015-08-18,27.7595
2015-08-19,27.7062
2015-08-20,27.6357
2015-08-21,27.5354
2015-08-24,27.4296
2015-08-25,27.3278
2015-08-26,27.2497
2015-08-27,27.1875
2015-08-28,27.1244
2015-08-31,27.0646
2015-09-01,26.9775
2015-09-02,26.9139
2015-09-03,26.8366
2015-09-04,26.7571
2015-09-08,26.6946
2015-09-09,26.6323
2015-09-10,26.5770
2015-09-11,26.5237
2015-09-14,26.4761
2015-09-15,26.4349
2015-09-16,26.3956
2015-09-17,26.3591
2015-09-18,26.3318
2015-09-21,26.2979
2015-09-22,26.2452
2015-09-23,26.1969
2015-09-24,26.1462
2015-09-25,26.0866
2015-09-28,26.0119
2015-09-29,25.9109
2015-09-30,25.8198
2015-10-01,25.7519
2015-10-02,25.6879
2015-10-05,25.6286
2015-10-06,25.5794
2015-10-07,25.5252
2015-10-08,25.4669
2015-10-09,25.4232
2015-10-12,25.3820
2015-10-13,25.3544
2015-10-14,25.3368
2015-10-15,25.3231
2015-10-16,25.3047
2015-10-19,25.2877
2015-10-20,25.2608
2015-10-21,25.2621
2015-10-22,25.2632
2015-10-23,25.2809
2015-10-26,25.2779
2015-10-27,25.2661
2015-10-28,25.2786
2015-10-29,25.3035
2015-10-30,25.3343
2015-11-02,25.4038
2015-11-03,25.4914
2015-11-04,25.5737
2015-11-05,25.6266
2015-11-06,25.6656
2015-11-09,25.7008
2015-11-10,25.7211
2015-11-11,25.7611
2015-11-12,25.7786
2015-11-13,25.7896
2015-11-16,25.8140
2015-11-17,25.8224
2015-11-18,25.8568
2015-11-19,25.8871
2015-11-20,25.9123
2015-11-23,25.9256
2015-11-24,25.9396
2015-11-25,25.9492
2015-11-27,25.9690
2015-11-30,25.9932
2015-12-01,26.0050
2015-12-02,26.0203
2015-12-03,26.0264
2015-12-04,26.0469
2015-12-07,26.0653
2015-12-08,26.0937
2015-12-09,26.1255
2015-12-10,26.1557
2015-12-11,26.1741
2015-12-14,26.1858
2015-12-15,26.1866
2015-12-16,26.1889
2015-12-17,26.1829
2015-12-18,26.1693
2015-12-21,26.1498
2015-12-22,26.1322
2015-12-23,26.1200
2015-12-24,26.1123
2015-12-28,26.0916
2015-12-29,26.0834
2015-12-30,26.0656
2015-12-31,26.0293
2016-01-04,25.9934
2016-01-05,25.9378
2016-01-06,25.8570
2016-01-07,25.7740
2016-01-08,25.6966
2016-01-11,25.6051
2016-01-12,25.5144
2016-01-13,25.4167
2016-01-14,25.3210
2016-01-15,25.2083
2016-01-19,25.0960
2016-01-20,24.9868
2016-01-21,24.8748
2016-01-22,24.7882
2016-01-25,24.7098
2016-01-26,24.6368
2016-01-27,24.5359
2016-01-28,24.4534
2016-01-29,24.3772
2016-02-01,24.2991
2016-02-02,24.1959
2016-02-03,24.0944
2016-02-04,23.9941
2016-02-05,23.8890
2016-02-08,23.7833
2016-02-09,23.6814
2016-02-10,23.5772
2016-02-11,23.4682
2016-02-12,23.3648
2016-02-16,23.2783
2016-02-17,23.2034
2016-02-18,23.1027
2016-02-19,23.0045
2016-02-22,22.9102
2016-02-23,22.8178
2016-02-24,22.7294
2016-02-25,22.6574
2016-02-26,22.5893
2016-02-29,22.5293
2016-03-01,22.4828
2016-03-02,22.4480
2016-03-03,22.4300
2016-03-04,22.4130
2016-03-07,22.3912
2016-03-08,22.3594
2016-03-09,22.3306
2016-03-10,22.3075
2016-03-11,22.2806
2016-03-14,22.2614
2016-03-15,22.2609
2016-03-16,22.2663
2016-03-17,22.2828
2016-03-18,22.3090
2016-03-21,22.3544
2016-03-22,22.4012
2016-03-23,22.4381
2016-03-24,22.4665
2016-03-28,22.5044
2016-03-29,22.5439
2016-03-30,22.6028
2016-03-31,22.6613
2016-04-01,22.7237
2016-04-04,22.7934
2016-04-05,22.8341
2016-04-06,22.8889
2016-04-07,22.9302
2016-04-08,23.0018
2016-04-11,23.0720
2016-04-12,23.1340
2016-04-13,23.2073
2016-04-14,23.2898
2016-04-15,23.3535
2016-04-18,23.4030
2016-04-19,23.4617
2016-04-20,23.5168
2016-04-21,23.5667
2016-04-22,23.6186
2016-04-25,23.6704
2016-04-26,23.7175
2016-04-27,23.7229
2016-04-28,23.7079
2016-04-29,23.6965
2016-05-02,23.6855
2016-05-03,23.6778
2016-05-04,23.6755
2016-05-05,23.6651
2016-05-06,23.6493
2016-05-09,23.6332
2016-05-10,23.6209
2016-05-11,23.5870
2016-05-12,23.5421
2016-05-13,23.4947
2016-05-16,23.4558
2016-05-17,23.4203
2016-05-18,23.3935
2016-05-19,23.3646
2016-05-20,23.3402
2016-05-23,23.3164
2016-05-24,23.2981
2016-05-25,23.2783
2016-05-26,23.2558
2016-05-27,23.2338
2016-05-31,23.2090
2016-06-01,23.1778
2016-06-02,23.1396
2016-06-03,23.1050
2016-06-06,23.0757
2016-06-07,23.0505
2016-06-08,23.0134
2016-06-09,22.9711
2016-06-10,22.9277
2016-06-13,22.8728
2016-06-14,22.8134
2016-06-15,22.7585
2016-06-16,22.7002
2016-06-17,22.6428
2016-06-20,22.5837
2016-06-21,22.5268
2016-06-22,22.4617
2016-06-23,22.3918
2016-06-24,22.3094
2016-06-27,22.2309
2016-06-28,22.1703
2016-06-29,22.1161
2016-06-30,22.0663
2016-07-01,22.0231
2016-07-05,21.9771
2016-07-06,21.9363
2016-07-07,21.9007
2016-07-08,21.8982
2016-07-11,21.9107
2016-07-12,21.9302
2016-07-13,21.9476
2016-07-14,21.9667
2016-07-15,21.9903
2016-07-18,22.0205
2016-07-19,22.0532
2016-07-20,22.0860
2016-07-21,22.1135
2016-07-22,22.1417
2016-07-25,22.1737
2016-07-26,22.2019
2016-07-27,22.2434
2016-07-28,22.2930
2016-07-29,22.3372
2016-08-01,22.3914
2016-08-02,22.4338
2016-08-03,22.4767
2016-08-04,22.5157
2016-08-05,22.5544
2016-08-08,22.5935
2016-08-09,22.6349
2016-08-10,22.6748
2016-08-11,22.7208
2016-08-12,22.7713
2016-08-15,22.8269
2016-08-16,22.8788
2016-08-17,22.9281
2016-08-18,22.9772
2016-08-19,23.0243
2016-08-22,23.0713
2016-08-23,23.1267
2016-08-24,23.1777
2016-08-25,23.2281
2016-08-26,23.2737
2016-08-29,23.3289
2016-08-30,23.3814
2016-08-31,23.4307
2016-09-01,23.4845
2016-09-02,23.5403
2016-09-06,23.6084
2016-09-07,23.6858
2016-09-08,23.7430
2016-09-09,23.7855
2016-09-12,23.8331
2016-09-13,23.8910
2016-09-14,23.9705
2016-09-15,24.0651
2016-09-16,24.1548
2016-09-19,24.2349
2016-09-20,24.3137
2016-09-21,24.3903
2016-09-22,24.4743
2016-09-23,24.5408
2016-09-26,24.6081
2016-09-27,24.6716
2016-09-28,24.7388
2016-09-29,24.7975
2016-09-30,24.8626
2016-10-03,24.9288
2016-10-04,25.0033
2016-10-05,25.0810
2016-10-06,25.1339
2016-10-07,25.1812
2016-10-10,25.2383
2016-10-11,25.2880
2016-10-12,25.3498
2016-10-13,25.4039
2016-10-14,25.4580
2016-10-17,25.5043
2016-10-18,25.5462
2016-10-19,25.5844
2016-10-20,25.6261
2016-10-21,25.6660
2016-10-24,25.7096
2016-10-25,25.7499
2016-10-26,25.7785
2016-10-27,25.8027
2016-10-28,25.8241
2016-10-31,25.8433
2016-11-01,25.8570
2016-11-02,25.8696
2016-11-03,25.8805
2016-11-04,25.8890
2016-11-07,25.9076
2016-11-08,25.9297
2016-11-09,25.9548
2016-11-10,25.9652
2016-11-11,25.9756
2016-11-14,25.9688
2016-11-15,25.9687
2016-11-16,25.9788
2016-11-17,26.0018
2016-11-18,26.0363
2016-11-21,26.0679
2016-11-22,26.0883
2016-11-23,26.0885
2016-11-25,26.0737
2016-11-28,26.0610
2016-11-29,26.0539
2016-11-30,26.0425
2016-12-01,26.0264
2016-12-02,26.0073
2016-12-05,25.9934
2016-12-06,25.9825
2016-12-07,25.9757
2016-12-08,25.9700
2016-12-09,25.9808
2016-12-12,25.9847
2016-12-13,25.9997
2016-12-14,26.0125
2016-12-15,26.0281
2016-12-16,26.0404
2016-12-19,26.0551
2016-12-20,26.0620
2016-12-21,26.0683
2016-12-22,26.0662
2016-12-23,26.0669
2016-12-27,26.0680
2016-12-28,26.0671
2016-12-29,26.0665
2016-12-30,26.0633
2017-01-03,26.0619
2017-01-04,26.0620
2017-01-05,26.0600
2017-01-06,26.0612
2017-01-09,26.0797
2017-01-10,26.1039
2017-01-11,26.1345
2017-01-12,26.1636
2017-01-13,26.2012
2017-01-17,26.2428
2017-01-18,26.2897
2017-01-19,26.3403
2017-01-20,26.3847
2017-01-23,26.4264
2017-01-24,26.4685
2017-01-25,26.5336
2017-01-26,26.5961
2017-01-27,26.6712
2017-01-30,26.7384
2017-01-31,26.7909
2017-02-01,26.8779
2017-02-02,26.9633
2017-02-03,27.0435
2017-02-06,27.1290
2017-02-07,27.2229
2017-02-08,27.3166
2017-02-09,27.4157
2017-02-10,27.5138
2017-02-13,27.6218
2017-02-14,27.7426
2017-02-15,27.8637
2017-02-16,27.9878
2017-02-17,28.1096
2017-02-21,28.2311
2017-02-22,28.3494
2017-02-23,28.4566
2017-02-24,28.5673
2017-02-27,28.6706
2017-02-28,28.7741
2017-03-01,28.8878
2017-03-02,28.9969
2017-03-03,29.1067
2017-03-06,29.2130
2017-03-07,29.3197
2017-03-08,29.4275
2017-03-09,29.5327
2017-03-10,29.6367
2017-03-13,29.7433
2017-03-14,29.8490
2017-03-15,29.9657
2017-03-16,30.0820
2017-03-17,30.1957
2017-03-20,30.3134
2017-03-21,30.4176
2017-03-22,30.5242
2017-03-23,30.6279
2017-03-24,30.7273
2017-03-27,30.8301
2017-03-28,30.9475
2017-03-29,31.0619
2017-03-30,31.1755
2017-03-31,31.2888
2017-04-03,31.4013
2017-04-04,31.5184
2017-04-05,31.6325
2017-04-06,31.7361
2017-04-07,31.8379
2017-04-10,31.9389
2017-04-11,32.0342
2017-04-12,32.1316
2017-04-13,32.1913
2017-04-17,32.2557
2017-04-18,32.3145
2017-04-19,32.3654
2017-04-20,32.4187
2017-04-21,32.4688
2017-04-24,32.5209
2017-04-25,32.5786
2017-04-26,32.6269
2017-04-27,32.6676
2017-04-28,32.7054
2017-05-01,32.7576
2017-05-02,32.8124
2017-05-03,32.8605
2017-05-04,32.9042
2017-05-05,32.9620
2017-05-08,33.0379
2017-05-09,33.1172
2017-05-10,33.1927
2017-05-11,33.2614
2017-05-12,33.3440
2017-05-15,33.4209
2017-05-16,33.4988
2017-05-17,33.5515
2017-05-18,33.6173
2017-05-19,33.6870
2017-05-22,33.7589
2017-05-23,33.8296
2017-05-24,33.8992
2017-05-25,33.9644
2017-05-26,34.0273
2017-05-30,34.0938
2017-05-31,34.1492
2017-06-01,34.2141
2017-06-02,34.2822
2017-06-05,34.3456
2017-06-06,34.4126
2017-06-07,34.4829
2017-06-08,34.5378
2017-06-09,34.5632
2017-06-12,34.5729
2017-06-13,34.5893
2017-06-14,34.5989
2017-06-15,34.5994
2017-06-16,34.5939
2017-06-19,34.6092
2017-06-20,34.6197
2017-06-21,34.6350
2017-06-22,34.6563
2017-06-23,34.6799
2017-06-26,34.7049
2017-06-27,34.7164
2017-06-28,34.7407
2017-06-29,34.7574
2017-06-30,34.7674
2017-07-03,34.7759
2017-07-05,34.7807
2017-07-06,34.7751
2017-07-07,34.7801
2017-07-10,34.7888
2017-07-11,34.8003
2017-07-12,34.7992
2017-07-13,34.8032
2017-07-14,34.8152
2017-07-17,34.8321
2017-07-18,34.8402
2017-07-19,34.8338
2017-07-20,34.8197
2017-07-21,34.8087
2017-07-24,34.8000
2017-07-25,34.7843
2017-07-26,34.7739
2017-07-27,34.7510
2017-07-28,34.7475
2017-07-31,34.7297
2017-08-01,34.7157
2017-08-02,34.7304
2017-08-03,34.7386
2017-08-04,34.7528
2017-08-07,34.7759
2017-08-08,34.8061
2017-08-09,34.8405
2017-08-10,34.8554
2017-08-11,34.8784
2017-08-14,34.9020
2017-08-15,34.9408
2017-08-16,34.9742
2017-08-17,34.9888
2017-08-18,35.0035
2017-08-21,35.0448
2017-08-22,35.1148
2017-08-23,35.1803
2017-08-24,35.2491
2017-08-25,35.3248
2017-08-28,35.4174
2017-08-29,35.4977
2017-08-30,35.5864
2017-08-31,35.6740
2017-09-01,35.7630
2017-09-05,35.8398
2017-09-06,35.9179
2017-09-07,36.0027
2017-09-08,36.0654
2017-09-11,36.1516
2017-09-12,36.2331
2017-09-13,36.3115
2017-09-14,36.3807
2017-09-15,36.4637
2017-09-18,36.5343
2017-09-19,36.6010
2017-09-20,36.6531
2017-09-21,36.6917
2017-09-22,36.7138
2017-09-25,36.7237
2017-09-26,36.7433
2017-09-27,36.7656
2017-09-28,36.7790
2017-09-29,36.7995
2017-10-02,36.8190
2017-10-03,36.8330
2017-10-04,36.8394
2017-10-05,36.8513
2017-10-06,36.8764
2017-10-09,36.9089
2017-10-10,36.9453
2017-10-11,36.9786
2017-10-12,36.9762
2017-10-13,36.9858
2017-10-16,37.0051
2017-10-17,37.0159
2017-10-18,37.0174
2017-10-19,36.9967
2017-10-20,37.0010
2017-10-23,36.9949
2017-10-24,36.9820
2017-10-25,36.9577
2017-10-26,36.9411
2017-10-27,36.9654
2017-10-30,37.0086
2017-10-31,37.0640
2017-11-01,37.0973
2017-11-02,37.1354
2017-11-03,37.1973
2017-11-06,37.2647
2017-11-07,37.3272
2017-11-08,37.3896
2017-11-09,37.4483
2017-11-10,37.5012
2017-11-13,37.5506
2017-11-14,37.5968
2017-11-15,37.6333
2017-11-16,37.6822
2017-11-17,37.7391
2017-11-20,37.7816
2017-11-21,37.8421
2017-11-22,37.9167
2017-11-24,37.9978
2017-11-27,38.0673
2017-11-28,38.1377
2017-11-29,38.1909
2017-11-30,38.2677
2017-12-01,38.3533
2017-12-04,38.4400
2017-12-05,38.5323
2017-12-06,38.6094
2017-12-07,38.6830
2017-12-08,38.7612
2017-12-11,38.8510
2017-12-12,38.9376
2017-12-13,39.0239
2017-12-14,39.1145
2017-12-15,39.2045
2017-12-18,39.3064
2017-12-19,39.3969
2017-12-20,39.4862
2017-12-21,39.5756
2017-12-22,39.6676
2017-12-26,39.7341
2017-12-27,39.7872
2017-12-28,39.8397
2017-12-29,39.8869
2018-01-02,39.9661
2018-01-03,40.0438
2018-01-04,40.1257
2018-01-05,40.2125
2018-01-08,40.2994
2018-01-09,40.3816
2018-01-10,40.4372
2018-01-11,40.4802
2018-01-12,40.5209
2018-01-16,40.5675
2018-01-17,40.6219
2018-01-18,40.6566
2018-01-19,40.6794
2018-01-22,40.6926
2018-01-23,40.6993
2018-01-24,40.6945
2018-01-25,40.6778
2018-01-26,40.6662
2018-01-29,40.6503
2018-01-30,40.6404
2018-01-31,40.6232
2018-02-01,40.6120
2018-02-02,40.5675
2018-02-05,40.4892
2018-02-06,40.4331
2018-02-07,40.3606
2018-02-08,40.2716
2018-02-09,40.1963
2018-02-12,40.1675
2018-02-13,40.1354
2018-02-14,40.1212
2018-02-15,40.1395
2018-02-16,40.1559
2018-02-20,40.1725
2018-02-21,40.1839
2018-02-22,40.2019
2018-02-23,40.2185
2018-02-26,40.2561
2018-02-27,40.2882
2018-02-28,40.3193
2018-03-01,40.3275
2018-03-02,40.3298
2018-03-05,40.3439
2018-03-06,40.3581
2018-03-07,40.3616
2018-03-08,40.3740
2018-03-09,40.4216
2018-03-12,40.4773
2018-03-13,40.5225
2018-03-14,40.5692
2018-03-15,40.6026
2018-03-16,40.6332
2018-03-19,40.6471
2018-03-20,40.6516
2018-03-21,40.6404
2018-03-22,40.6178
2018-03-23,40.5770
2018-03-26,40.5684
2018-03-27,40.5305
2018-03-28,40.4880
2018-03-29,40.4380
2018-04-02,40.3820
2018-04-03,40.3379
2018-04-04,40.3158
2018-04-05,40.2992
2018-04-06,40.2749
2018-04-09,40.2731
2018-04-10,40.2846
2018-04-11,40.3089
2018-04-12,40.3459
2018-04-13,40.3835
2018-04-16,40.4246
2018-04-17,40.5114
2018-04-18,40.6151
2018-04-19,40.6643
2018-04-20,40.6965
2018-04-23,40.7470
2018-04-24,40.7778
2018-04-25,40.7823
2018-04-26,40.7817
2018-04-27,40.7579
2018-04-30,40.7214
2018-05-01,40.7057
2018-05-02,40.7279
2018-05-03,40.7554
2018-05-04,40.8089
2018-05-07,40.8545
2018-05-08,40.8879
2018-05-09,40.9302
2018-05-10,40.9864
2018-05-11,41.0540
2018-05-14,41.1138
2018-05-15,41.1626
2018-05-16,41.2203
2018-05-17,41.2802
2018-05-18,41.3278
2018-05-21,41.3673
2018-05-22,41.3964
2018-05-23,41.4394
2018-05-24,41.4887
2018-05-25,41.5390
2018-05-29,41.5891
2018-05-30,41.6500
2018-05-31,41.7083
2018-06-01,41.8013
2018-06-04,41.9133
2018-06-05,42.0507
2018-06-06,42.1543
2018-06-07,42.2764
2018-06-08,42.3989
2018-06-11,42.5130
2018-06-12,42.6373
2018-06-13,42.7461
2018-06-14,42.8401
2018-06-15,42.9193
2018-06-18,43.0188
2018-06-19,43.0960
2018-06-20,43.1619
2018-06-21,43.2267
2018-06-22,43.2810
2018-06-25,43.3194
2018-06-26,43.3634
2018-06-27,43.3947
2018-06-28,43.4342
2018-06-29,43.4957
2018-07-02,43.6004
2018-07-03,43.6919
2018-07-05,43.8013
2018-07-06,43.9195
2018-07-09,44.0473
2018-07-10,44.1831
2018-07-11,44.2932
2018-07-12,44.4002
2018-07-13,44.4733
