Date,stock_return,market_return,excess_return,volatility,market_volatility,regression_neutral,rolling_beta,rolling_alpha,stock_return_zscore,market_return_zscore,residual_neutral,combined_neutral
2017-01-31,-0.002302063635616247,0.03461425638017013,-0.036916320015786375,0.005242831402420686,0.010665318180566354,-0.00210814357662204,-0.0534798197947567,0.0016572441345467986,-0.8868958757942906,3.007209244250828,-3.8941051200451184,-1.9481066318108702
2017-02-01,0.04779668149979388,0.002977034306776316,0.044819647193017564,0.011439993928540528,0.010448180849143021,0.04617325060611141,-0.09608596260318553,0.0019094821007517788,3.7763593428200477,-0.003924273515871035,3.7802836163359186,1.913228433471015
2017-02-02,0.01085231080220872,-0.001130742049469946,0.011983052851678666,0.01143845672497221,0.010050188611671325,0.00836281075053857,-0.08828569835859298,0.002389671700169269,0.49469781931756757,-0.3295855301787703,0.8242833494963379,0.4163230801234382
2017-02-03,0.004279156617132296,-0.004669591057025579,0.008948747674157875,0.011440279148291127,0.010141475560109418,0.000789959980488857,-0.0708238929737736,0.0031584780193893687,-0.07641998072106863,-0.6583689821591382,0.5819490014380696,0.2913694807092792
2017-02-06,0.009374031608304856,-0.00852999715666769,0.017904028764972546,0.011398147764995903,0.010108668613714575,0.00567176673568435,-0.07100326899242891,0.0030966071900009762,0.37807205069995686,-0.9402414244776617,1.3183134751776184,0.6619926209566513
2017-02-07,0.009517230792846831,-0.005448809865213566,0.014966040658060398,0.011405189682792844,0.00989291999706756,0.0057091363845021064,-0.14660939898449168,0.003009247668824995,0.38882607748108106,-0.6726937146000712,1.0615197920811523,0.5336144642328272
2017-02-08,0.003877442408575904,-0.006920415224913601,0.010797857633489505,0.011369236375745917,0.009822026447646641,-0.0001464103444781201,-0.13831236007211362,0.0030666737906172373,-0.11861842672885645,-0.8349631112490378,0.7163446845201813,0.35809913708785157
2017-02-09,0.002877915783096041,0.0031939605110336,-0.0003160447279375589,0.011381221638751854,0.009716782131998546,8.713243832241197e-05,-0.15486148336118144,0.0032854048073093296,-0.19535373219483151,0.22029440217186777,-0.4156481343666993,-0.20778050096418843
2017-02-10,-0.002265518803805988,0.009696092619392305,-0.011961611423198293,0.011307061403924741,0.009800119329508077,-0.003697807917051748,-0.16919769516089195,0.0030728456365134733,-0.6599673223152092,0.8083180357458284,-1.4682853580610375,-0.7359915829890447
2017-02-13,0.008855585831062607,0.013329511251254145,-0.004473925420191538,0.011212032417739373,0.010121712591034018,0.0085566512954135,-0.2141129480450471,0.0031529554856547562,0.27898456535847926,1.098482742145859,-0.8194981767873797,-0.4054707627459831
2017-02-14,0.012979218245930069,0.0011315417256010374,0.011847676520329031,0.011319291416008162,0.009667617087763442,0.009190767146739576,-0.15618499338979625,0.003965180936123769,0.6189328503339698,-0.17250364953288308,0.7914364998668529,0.4003136335067963
2017-02-15,0.0036290919863721793,0.006640293868324321,-0.0030112018819521413,0.01124493787752803,0.009703488384861488,0.0002160726775665145,-0.14370138902240945,0.004367238761200858,-0.22497823049143728,0.3816253379462099,-0.6066035684376472,-0.30319374788004033
2017-02-16,-0.0012176223156962207,0.001263157894736855,-0.0024807802104330756,0.011225838999810634,0.009618394014511082,-0.0056477087231911445,-0.14101620733950582,0.00460821214308167,-0.6594791448866512,-0.1952987964394956,-0.46418034844715556,-0.23491402858517335
2017-02-17,0.002770697107392195,0.0023829548640315057,0.0003877422433606892,0.011208725011683239,0.009614515903592314,-0.0015716145743263268,-0.15801844983651464,0.004718862515363163,-0.3088296931197291,-0.06803579804435227,-0.2407938950753768,-0.12118275482485157
