Timestamp,obv,obv_normalized
2004-06-22,2292211102.0,0.08792645440158682
2004-06-23,2683080292.0,0.09147194845165377
2004-06-24,2430564840.0,0.0891814327100166
2004-06-25,2753993163.0,0.09211518452304548
2004-06-28,2232895842.0,0.08738841787481894
2004-06-29,2823450032.0,0.09274521349968541
2004-06-30,3196494405.0,0.09612902229997089
2004-07-01,2854552464.0,0.09302733726492414
2004-07-02,1943868354.0,0.08476670896240812
2004-07-06,1594887206.0,0.08160117272810034
2004-07-07,1196894809.0,0.07799106553204485
2004-07-08,963514576.0,0.07587412142727994
2004-07-09,754651168.0,0.07397956440082128
2004-07-12,243029057.0,0.06933874543416599
2004-07-13,559205373.0,0.07220671578289081
2004-07-14,1395006208.0,0.07978809329574488
2004-07-15,3162731975.0,0.09582277023983587
2004-07-16,2674349887.0,0.09139275674308708
2004-07-19,2141178954.0,0.08655647284304333
2004-07-20,2464926477.0,0.08949312005363676
2004-07-21,2163668576.0,0.08676047157977992
2004-07-22,2497787310.0,0.08979119391277551
2004-07-23,2224215837.0,0.08730968333428876
2004-07-26,2618148230.0,0.09088296306889801
2004-07-27,3043155055.0,0.0947381125865035
2004-07-28,2758103570.0,0.09215246917974061
2004-07-29,2980261392.0,0.09416761710193124
2004-07-30,2737237949.0,0.09196320142214004
2004-08-02,2372145584.0,0.08865152365129203
2004-08-03,2160515773.0,0.0867318731520616
2004-08-04,2437004849.0,0.08923984870742964
2004-08-05,2192503005.0,0.08702202275616346
2004-08-06,1700212113.0,0.08255655330207794
2004-08-09,1991059603.0,0.08519477107839309
2004-08-10,2342095954.0,0.08837894963651304
2004-08-11,2019703632.0,0.08545459517552759
2004-08-12,1793502606.0,0.08340277218123623
2004-08-13,2121550934.0,0.08637843110963223
2004-08-16,1685876099.0,0.08242651426692482
2004-08-17,2008895622.0,0.08535655793921315
2004-08-18,2373551186.0,0.08866427357800731
2004-08-19,1984630798.0,0.08513645671016022
2004-08-20,2301411914.0,0.08800991307532312
2004-08-23,2556072168.0,0.09031988387487766
2004-08-24,2930208542.0,0.09371359799169159
2004-08-25,2246957459.5,0.08751596791574329
2004-08-26,2246957459.5,0.08751596791574329
2004-08-27,2246957459.5,0.08751596791574329
2004-08-30,2246957459.5,0.08751596791574329
2004-08-31,4161291372.0,0.10488049720138518
2004-09-01,4677018287.0,0.10955855000107471
2004-09-02,4270693081.0,0.10587285760801292
2004-09-03,3977224788.0,0.10321086706658703
2004-09-07,4279182689.0,0.10594986509650645
2004-09-08,4622709432.0,0.1090659255446205
2004-09-09,4161369771.0,0.1048812083425934
2004-09-10,4489384499.0,0.10785656249229839
2004-09-13,4207407418.0,0.10529880637204561
2004-09-14,3952584764.0,0.10298736247548454
2004-09-15,3719915732.0,0.10087686952875002
2004-09-16,4221833033.0,0.10542965815944552
2004-09-17,4724142335.0,0.10998600255060687
2004-09-20,4969142580.0,0.11220834939486043
2004-09-21,4214620225.5,0.10536423226574557
2004-09-22,4954106565.0,0.11207196079457393
2004-09-23,5351510962.0,0.11567673436353684
2004-09-24,5720999331.0,0.11902828738274115
2004-09-27,6118515728.0,0.12263407688067407
2004-09-28,4556046965.5,0.10846124401845944
2004-09-29,6745212354.0,0.12831871311071316
2004-09-30,7170224779.0,0.13217391342476714
2004-10-01,6704819514.0,0.1279523179648453
2004-10-04,7278904088.0,0.13315972108953827
2004-10-05,7685066894.0,0.13684394038559355
2004-10-06,8131370540.0,0.14089226898733415
2004-10-07,7705221314.0,0.13702675698516373
2004-10-08,7345992155.0,0.13376826315032078
2004-10-11,7022121432.0,0.13083049841786035
2004-10-12,6561929772.0,0.12665619449684667
2004-10-13,7724938935.0,0.13720561147082164
2004-10-14,6725015934.0,0.12813551553777922
2004-10-15,6883666893.0,0.12957460576428675
2004-10-18,7096173105.5,0.13150220592131373
2004-10-19,7224564433.5,0.13266681725715268
2004-10-20,7312448121.5,0.13346399211992954
2004-10-21,13252872462.0,0.18734835981367282
2004-10-22,12769804779.0,0.18296655219190522
2004-10-25,13162449171.0,0.1865281487342885
2004-10-26,13756811365.0,0.1919194859804187
2004-10-27,14950306958.0,0.20274543909215567
2004-10-28,15814572622.0,0.21058501521579223
2004-10-29,16624792632.0,0.2179343543251249
2004-11-01,17226843634.0,0.223395435167613
2004-11-02,17956832363.0,0.2300170128245407
2004-11-03,19161007167.0,0.24093983486334744
2004-11-04,18232380639.0,0.23251645457656062
2004-11-05,19437429044.0,0.24344720087040425
2004-11-08,18910507718.0,0.23866760587038294
2004-11-09,18434742443.0,0.2343520368900267
2004-11-10,18943418951.0,0.23896613689755822
2004-11-11,19350718558.0,0.24266066788172994
2004-11-12,19746420553.0,0.246249999312207
2004-11-15,19370374577.0,0.24283896358831275
2004-11-16,19075271082.0,0.24016214046578302
2004-11-17,18677519485.0,0.23655421751701308
2004-11-18,19136669544.0,0.2407190732895348
2004-11-19,18371389579.0,0.2337773760876066
2004-11-22,20939602547.0,0.25707310783189874
2004-11-23,20028151236.0,0.24880552040686735
2004-11-24,19009345016.5,0.23956413868167062
2004-11-26,19105970313.0,0.24044060687765892
2004-11-29,19148838355.5,0.2408294540764411
2004-11-30,19255862862.5,0.2418002513725387
2004-12-01,23454038660.0,0.2798810407823443
2004-12-02,22466595273.0,0.27092414486177696
2004-12-03,21227745235.0,0.25968679090544644
2004-12-06,22475667282.0,0.27100643518998535
2004-12-07,21418767026.0,0.2614195102927781
2004-12-08,22110670117.0,0.26769562095876187
2004-12-09,22852172458.0,0.2744216362226567
2004-12-10,23627946833.0,0.2814585260597833
2004-12-13,23232905638.0,0.2778751886102293
2004-12-14,23648627653.0,0.2816461175255126
2004-12-15,23250265655.0,0.27803265775478525
2004-12-16,24376381981.0,0.28824742739041764
2004-12-17,23592885198.0,0.2811404891782422
2004-12-20,22424757630.0,0.27054464420498353
2004-12-21,23489173094.0,0.28019973800864517
2004-12-22,24055003259.0,0.28533226708661086
2004-12-23,24300933104.0,0.28756304614131556
2004-12-27,23741442145.0,0.2824880186974775
2004-12-28,24353197956.0,0.2880371298668546
2004-12-29,24802760805.0,0.29211502202883505
2004-12-30,25148101950.0,0.29524754054440494
2004-12-31,24869512872.0,0.2927205163027075
2005-01-03,24177520181.0,0.28644359289354776
2005-01-04,25274331677.0,0.2963925444420518
2005-01-05,25954765957.0,0.3025646238817272
2005-01-06,26660321862.0,0.308964576416147
2005-01-07,24239226642.5,0.28700331951743163
2005-01-10,27162463164.0,0.31351939691385333
2005-01-11,24550833353.0,0.28982983991429045
2005-01-12,26470537672.0,0.30724308305300474
2005-01-13,24676797079.0,0.2909724309715628
2005-01-14,24836136838.5,0.2924177691657713
2005-01-18,25008807411.0,0.2939840284235562
2005-01-19,31660566861.0,0.35432077062739065
2005-01-20,32575490175.0,0.36261985187770496
2005-01-21,33486823886.0,0.3708863725773178
2005-01-24,34328454327.0,0.378520629247486
2005-01-25,35297686496.0,0.38731233495425443
2005-01-26,36037184035.0,0.39402016507144444
2005-01-27,36533411731.0,0.39852134446510923
2005-01-28,37335024532.0,0.405792609351459
2005-01-31,39016123813.0,0.4210415152536032
2005-02-01,39694519691.0,0.4271951047678828
2005-02-02,40714583111.0,0.4364478903003033
2005-02-03,39982931180.0,0.4298112260800293
2005-02-04,40546487743.0,0.4349231317817621
2005-02-07,41070945067.0,0.4396803763263014
2005-02-08,41960965157.0,0.44775356555243373
2005-02-09,40769507966.0,0.43694610236609255
2005-02-10,39676487673.0,0.427031540040436
2005-02-11,40877543274.0,0.4379260684302153
2005-02-14,42149007745.0,0.44945926120195057
2005-02-15,44461227657.0,0.4704329325738035
2005-02-16,46100472496.0,0.4853021854388795
2005-02-17,44581997378.0,0.4715284098797373
2005-02-18,43418741815.0,0.4609767578620283
2005-02-22,42199446996.0,0.4499167852762076
2005-02-23,43544629941.0,0.4621186631672459
2005-02-24,45063659460.0,0.4758974675838604
2005-02-25,45979170775.0,0.48420188247033813
2005-02-28,46304976300.0,0.4871571973938972
2005-03-01,45836787832.0,0.48291035607185806
2005-03-02,45378626174.0,0.47875446588156745
2005-03-03,43966971163.0,0.46594963354815255
2005-03-04,44723590719.0,0.4728127739608372
2005-03-07,44272958269.0,0.4687251796681223
2005-03-08,43251506048.0,0.45945979660740277
2005-03-09,41929039526.0,0.4474639747183362
2005-03-10,42706149503.0,0.45451297952657177
2005-03-11,43338980935.0,0.4602532633203682
2005-03-14,43944366740.0,0.46574459347515096
2005-03-15,44452976048.0,0.47035808392530043
2005-03-16,45150789945.0,0.4766878102971015
2005-03-17,45952710746.0,0.4839618689881189
2005-03-18,46892862086.0,0.49248978847476976
2005-03-21,47433990627.0,0.4973982542006995
2005-03-22,46882574876.0,0.492396475308166
2005-03-23,46272751067.0,0.48686488893166324
2005-03-24,45920045915.0,0.4836655730228192
2005-03-28,46195456990.0,0.4861637702527801
2005-03-29,45734100529.0,0.48197890066140747
2005-03-30,46129060523.0,0.4855615015533874
2005-03-31,45492925087.0,0.4797912478186923
2005-04-01,44851640446.0,0.4739742867042468
2005-04-04,45431655426.0,0.4792354833223269
2005-04-05,45987895582.0,0.48428102340059787
2005-04-06,46402721596.0,0.48804382487505016
2005-04-07,46909709702.0,0.4926426097352171
2005-04-08,47559660351.0,0.4985381784262839
2005-04-11,46737996730.0,0.4910850366746612
2005-04-12,47719058911.0,0.49998404998773716
2005-04-13,46347110740.0,0.4875393902352487
2005-04-14,46234104028.5,0.48651432959222163
2005-04-15,46234104028.5,0.48651432959222163
2005-04-18,46162258756.5,0.48586263590308376
2005-04-19,44274649467.0,0.46874052017742796
2005-04-20,43329516922.0,0.4601674172044816
2005-04-21,44089110081.0,0.4670575305585325
2005-04-22,43249980042.0,0.45944595452076153
2005-04-25,43996441188.0,0.46621695008515773
2005-04-26,43185932778.0,0.45886499495872735
2005-04-27,42572043365.0,0.4532965303243298
2005-04-28,41996936790.0,0.44807985683871465
2005-04-29,42668567861.0,0.4541720841797098
2005-05-02,43134488326.0,0.45839835291289366
2005-05-03,42637748230.0,0.45389252564419114
2005-05-04,43085925078.0,0.45795784567609676
2005-05-05,42698558691.0,0.45444412483177943
2005-05-06,43024806617.0,0.45740345268384086
2005-05-09,42669111062.0,0.45417701144428513
2005-05-10,42228847022.0,0.4501834668666773
