,Timestamp,RSI,RSI_normalized
1302,1/27/2005,68.7034,0.693673638
1303,1/28/2005,71.6188,0.732842591
1304,1/31/2005,76.7102,0.801246517
1305,2/1/2005,77.6421,0.81376677
1306,2/2/2005,80.4502,0.851494127
1307,2/3/2005,72.009,0.738085002
1308,2/4/2005,73.6914,0.760688365
1309,2/7/2005,73.8557,0.762895767
1310,2/8/2005,76.9006,0.803804577
1311,2/9/2005,67.5619,0.678337368
1312,2/10/2005,66.0425,0.657923941
1313,2/11/2005,71.2626,0.728056976
1314,2/14/2005,76.0254,0.792046099
1315,2/15/2005,79.9757,0.84511913
1316,2/16/2005,81.4717,0.865218174
1317,2/17/2005,73.4958,0.758060442
1318,2/18/2005,70.3011,0.715139041
1319,2/22/2005,65.6312,0.652398047
1320,2/23/2005,69.8087,0.708523553
1321,2/24/2005,70.7212,0.720783164
1322,2/25/2005,70.8026,0.721876789
1323,2/28/2005,71.8296,0.735674729
1324,3/1/2005,69.2428,0.700920579
1325,3/2/2005,66.5265,0.664426573
1326,3/3/2005,52.806,0.480089048
1327,3/4/2005,56.9864,0.536253517
1328,3/7/2005,56.6684,0.531981126
1329,3/8/2005,46.3604,0.393491188
1330,3/9/2005,41.9884,0.334752537
1331,3/10/2005,44.2899,0.365673627
1332,3/11/2005,46.3895,0.393882152
1333,3/14/2005,46.6356,0.397188552
1334,3/15/2005,49.8118,0.439861403
1335,3/16/2005,50.8938,0.454398278
1336,3/17/2005,55.8762,0.521337769
1337,3/18/2005,58.859,0.561412253
1338,3/21/2005,61.7606,0.600395801
1339,3/22/2005,56.6978,0.532376121
1340,3/23/2005,55.1313,0.511329896
1341,3/24/2005,54.84,0.507416225
1342,3/28/2005,54.9937,0.509481214
1343,3/29/2005,50.2092,0.445200547
1344,3/30/2005,55.7857,0.520121884
1345,3/31/2005,49.3765,0.434013064
1346,4/1/2005,45.4913,0.381814664
1347,4/4/2005,46.6505,0.397388736
1348,4/5/2005,51.1275,0.457538082
1349,4/6/2005,53.4417,0.488629799
1350,4/7/2005,59.2506,0.566673474
1351,4/8/2005,60.0364,0.577230846
1352,4/11/2005,49.6177,0.437253632
1353,4/12/2005,53.1758,0.485057382
1354,4/13/2005,45.5859,0.383085633
1355,4/14/2005,33.5521,0.221409244
1356,4/15/2005,29.3378,0.164789323
1357,4/18/2005,30.6636,0.182601698
1358,4/19/2005,37.5354,0.274925636
1359,4/20/2005,33.6725,0.223026841
1360,4/21/2005,40.478,0.314460026
1361,4/22/2005,36.4281,0.26004885
1362,4/25/2005,42.0618,0.33573868
1363,4/26/2005,40.0229,0.308345671
1364,4/27/2005,39.3981,0.299951365
1365,4/28/2005,38.2982,0.285173999
1366,4/29/2005,40.5646,0.315623514
1367,5/2/2005,42.1917,0.337483911
1368,5/3/2005,41.4649,0.327719215
1369,5/4/2005,45.7643,0.385482471
1370,5/5/2005,44.0231,0.362089118
1371,5/6/2005,46.6286,0.397094506
1372,5/9/2005,45.5283,0.382311766
1373,5/10/2005,43.2875,0.352206193
1374,5/11/2005,40.1531,0.310094933
1375,5/12/2005,35.1455,0.242816876
1376,5/13/2005,38.7054,0.290644809
1377,5/16/2005,42.8244,0.345984356
1378,5/17/2005,42.0826,0.336018132
1379,5/18/2005,44.6894,0.371040985
1380,5/19/2005,52.834,0.480465234
1381,5/20/2005,52.834,0.480465234
1382,5/23/2005,61.362,0.595040534
1383,5/24/2005,61.0393,0.590704998
1384,5/25/2005,61.3313,0.594628074
1385,5/26/2005,64.7456,0.640499843
1386,5/27/2005,63.6114,0.62526165
1387,5/31/2005,58.6868,0.559098714
1388,6/1/2005,60.8888,0.588683002
1389,6/2/2005,59.2533,0.566709749
1390,6/3/2005,49.3672,0.433888117
1391,6/6/2005,47.8391,0.413357803
1392,6/7/2005,41.8262,0.332573349
1393,6/8/2005,43.9166,0.360658271
1394,6/9/2005,47.7973,0.412796212
1395,6/10/2005,40.2393,0.311253046
1396,6/13/2005,40.7329,0.317884656
1397,6/14/2005,41.313,0.32567841
1398,6/15/2005,47.5592,0.409597294
1399,6/16/2005,51.7217,0.465521272
1400,6/17/2005,53.2724,0.486355221
1401,6/20/2005,49.6307,0.43742829
1402,6/21/2005,50.9211,0.454765059
1403,6/22/2005,54.3938,0.501421443
1404,6/23/2005,56.0443,0.523596224
1405,6/24/2005,49.6174,0.437249602
1406,6/27/2005,46.2792,0.39240025
1407,6/28/2005,47.4898,0.408664891
1408,6/29/2005,42.8367,0.346149609
1409,6/30/2005,45.5272,0.382296988
1410,7/1/2005,43.9574,0.361206426
1411,7/5/2005,52.3964,0.474585995
1412,7/6/2005,49.2148,0.431840594
1413,7/7/2005,50.5307,0.449519961
1414,7/8/2005,53.857,0.494209433
1415,7/11/2005,52.9297,0.481750981
1416,7/12/2005,53.7305,0.492509882
1417,7/13/2005,54.387,0.501330084
1418,7/14/2005,65.7923,0.654562456
1419,7/15/2005,68.6098,0.692416104
1420,7/18/2005,68.1564,0.686324589
1421,7/19/2005,73.5001,0.758118214
1422,7/20/2005,74.6842,0.774026822
1423,7/21/2005,72.0067,0.738054101
1424,7/22/2005,74.0953,0.766114839
1425,7/25/2005,72.5356,0.745159973
1426,7/26/2005,71.0106,0.724671308
1427,7/27/2005,72.2665,0.741544563
1428,7/28/2005,70.5298,0.718211669
1429,7/29/2005,60.9783,0.589885452
1430,8/1/2005,61.467,0.596451229
1431,8/2/2005,63.6255,0.625451087
1432,8/3/2005,63.7745,0.62745293
1433,8/4/2005,59.3255,0.56767977
1434,8/5/2005,60.9367,0.589326548
1435,8/8/2005,57.9356,0.549006199
1436,8/9/2005,64.428,0.636232826
1437,8/10/2005,60.6376,0.585308082
1438,8/11/2005,63.8637,0.628651349
1439,8/12/2005,72.1805,0.740389137
1440,8/15/2005,76.5529,0.799133162
1441,8/16/2005,66.3835,0.66250534
1442,8/17/2005,69.1602,0.699810833
1443,8/18/2005,63.8002,0.627798214
1444,8/19/2005,60.9857,0.589984872
1445,8/22/2005,61.1428,0.59209554
1446,8/23/2005,60.293,0.580678316
1447,8/24/2005,60.4297,0.582514906
1448,8/25/2005,61.7986,0.600906338
1449,8/26/2005,59.3584,0.568121787
1450,8/29/2005,59.8914,0.575282744
1451,8/30/2005,63.64,0.625645897
1452,8/31/2005,65.1765,0.646289066
1453,9/1/2005,59.8173,0.574287196
1454,9/2/2005,59.4829,0.569794468
1455,9/6/2005,70.8163,0.722060851
1456,9/7/2005,69.8378,0.708914517
1457,9/8/2005,73.4582,0.757555279
1458,9/9/2005,77.503,0.811897936
1459,9/12/2005,77.7181,0.814787845
1460,9/13/2005,72.8817,0.749809892
1461,9/14/2005,63.942,0.629703324
1462,9/15/2005,64.9372,0.643074025
1463,9/16/2005,69.5951,0.705653797
1464,9/19/2005,73.6222,0.75975865
1465,9/20/2005,74.994,0.778189044
1466,9/21/2005,67.5634,0.678357521
1467,9/22/2005,66.1901,0.659906975
1468,9/23/2005,70.2249,0.714115279
1469,9/26/2005,71.9967,0.737919749
1470,9/27/2005,69.2241,0.700669341
1471,9/28/2005,55.6159,0.517840589
1472,9/29/2005,60.1231,0.578395677
1473,9/30/2005,64.0823,0.631588281
1474,10/3/2005,66.4283,0.663107237
1475,10/4/2005,62.7585,0.613802777
1476,10/5/2005,57.9152,0.548732121
1477,10/6/2005,53.0091,0.482817736
1478,10/7/2005,51.2767,0.459542612
1479,10/10/2005,47.3982,0.407434228
1480,10/11/2005,52.4765,0.475662153
1481,10/12/2005,43.7517,0.358442808
1482,10/13/2005,58.1349,0.551683832
1483,10/14/2005,58.792,0.560512096
1484,10/17/2005,56.7268,0.532765741
1485,10/18/2005,52.3748,0.474295795
1486,10/19/2005,59.7547,0.573446153
1487,10/20/2005,62.5051,0.6103983
1488,10/21/2005,60.7176,0.586382898
1489,10/24/2005,63.3731,0.622060045
1490,10/25/2005,60.6759,0.58582265
1491,10/26/2005,62.9639,0.616562365
1492,10/27/2005,56.7678,0.533316584
1493,10/28/2005,53.4793,0.489134962
1494,10/31/2005,61.4598,0.596354496
1495,11/1/2005,61.134,0.591977311
1496,11/2/2005,66.3614,0.662208423
1497,11/3/2005,69.7583,0.70784642
1498,11/4/2005,67.0713,0.671746064
1499,11/7/2005,63.6032,0.625151482
1500,11/8/2005,62.3577,0.608417953
1501,11/9/2005,62.8562,0.615115395
1502,11/10/2005,65.3724,0.64892102
1503,11/11/2005,66.202,0.660066854
1504,11/14/2005,65.7777,0.654366302
1505,11/15/2005,67.8255,0.681878884
1506,11/16/2005,73.3501,0.756102935
1507,11/17/2005,71.2289,0.72760421
1508,11/18/2005,71.312,0.728720674
1509,11/21/2005,72.1775,0.740348831
1510,11/22/2005,75.3066,0.782388884
1511,11/23/2005,76.3882,0.796920386
1512,11/25/2005,79.9609,0.844920289
1513,11/28/2005,80.4187,0.851070919
1514,11/29/2005,71.8053,0.735348254
1515,11/30/2005,70.3489,0.715781243
1516,12/1/2005,77.1015,0.806503707
1517,12/2/2005,78.5358,0.8257738
1518,12/5/2005,74.5793,0.772617471
1519,12/6/2005,77.8828,0.817000621
1520,12/7/2005,77.3971,0.810475149
1521,12/8/2005,77.5927,0.813103072
1522,12/9/2005,77.9881,0.818415346
1523,12/12/2005,78.915,0.830868424
1524,12/13/2005,79.0298,0.832410784
1525,12/14/2005,63.2783,0.620786389
1526,12/15/2005,63.724,0.626774453
1527,12/16/2005,58.8801,0.561695736
1528,12/19/2005,59.7123,0.572876501
1529,12/20/2005,61.9543,0.602998197
1530,12/21/2005,65.851,0.655351102
1531,12/22/2005,67.2043,0.673532944
1532,12/23/2005,63.7015,0.626472161
1533,12/27/2005,66.1939,0.659958028
1534,12/28/2005,62.7157,0.613227751
1535,12/29/2005,53.0697,0.483631908
1536,12/30/2005,54.6294,0.504586774
1537,1/3/2006,63.1925,0.619633649
1538,1/4/2006,63.7591,0.627246028
1539,1/5/2006,61.045,0.590781579
1540,1/6/2006,66.102,0.658723335
1541,1/9/2006,64.9202,0.642845627
1542,1/10/2006,74.4024,0.770240785
1543,1/11/2006,78.3799,0.823679254
1544,1/12/2006,78.8355,0.829800326
1545,1/13/2006,80.319,0.849731431
1546,1/17/2006,76.412,0.797240143
1547,1/18/2006,67.491,0.677384813
1548,1/19/2006,56.4456,0.528987766
1549,1/20/2006,49.0714,0.429913988
1550,1/23/2006,52.6468,0.477950166
1551,1/24/2006,48.8398,0.426802398
1552,1/25/2006,44.8935,0.373783108
1553,1/26/2006,41.2458,0.324775565
1554,1/27/2006,40.6748,0.317104072
1555,1/30/2006,48.3046,0.419611884
1556,1/31/2006,49.5055,0.435746204
1557,2/1/2006,49.2879,0.432822707
1558,2/2/2006,41.9608,0.334381726
1559,2/3/2006,41.4551,0.32758755
1560,2/6/2006,33.6136,0.222235508
1561,2/7/2006,34.494,0.234063849
1562,2/8/2006,38.0619,0.281999264
1563,2/9/2006,32.0624,0.201394841
1564,2/10/2006,38.4503,0.287217492
1565,2/13/2006,34.5914,0.235372437
1566,2/14/2006,41.7039,0.330930226
1567,2/15/2006,45.1507,0.377238639
1568,2/16/2006,47.9893,0.415375769
1569,2/17/2006,47.4409,0.408007911
1570,2/21/2006,45.0453,0.37582257
1571,2/22/2006,50.0717,0.443353208
1572,2/23/2006,50.9982,0.455800912
1573,2/24/2006,50.32,0.446689166
1574,2/27/2006,49.1785,0.431352897
1575,2/28/2006,43.5228,0.355367493
1576,3/1/2006,45.1795,0.377625572
1577,3/2/2006,46.59,0.396575907
1578,3/3/2006,42.2512,0.338283305
1579,3/6/2006,37.7626,0.277978111
1580,3/7/2006,40.2937,0.311983921
1581,3/8/2006,38.9575,0.29403182
1582,3/9/2006,35.5761,0.248602068
1583,3/10/2006,34.2083,0.230225416
1584,3/13/2006,42.2535,0.338314206
1585,3/14/2006,46.8623,0.40023431
1586,3/15/2006,44.3299,0.366211035
1587,3/16/2006,40.2082,0.310835212
1588,3/17/2006,41.28,0.325235049
1589,3/20/2006,39.8088,0.305469197
1590,3/21/2006,35.3895,0.246095062
1591,3/22/2006,35.1199,0.242472935
1592,3/23/2006,32.2645,0.204110093
1593,3/24/2006,31.8946,0.199140417
1594,3/27/2006,31.0325,0.187557939
1595,3/28/2006,29.5057,0.167045091
1596,3/29/2006,43.1386,0.350205693
1597,3/30/2006,44.4801,0.368229
1598,3/31/2006,44.3995,0.367146124
1599,4/3/2006,44.1983,0.364442964
1600,4/4/2006,40.0645,0.308904575
1601,4/5/2006,57.5246,0.543484336
1602,4/6/2006,64.8766,0.642259853
1603,4/7/2006,60.7989,0.587475178
1604,4/10/2006,57.7781,0.546890157
1605,4/11/2006,55.9601,0.522464981
1606,4/12/2006,52.6048,0.477385888
1607,4/13/2006,51.973,0.468897535
1608,4/17/2006,47.7258,0.411835596
1609,4/18/2006,51.3633,0.4607061
1610,4/19/2006,49.852,0.440401497
1611,4/20/2006,54.8244,0.507206636
1612,4/21/2006,53.1338,0.484493104
1613,4/24/2006,49.5368,0.436166725
1614,4/25/2006,50.7068,0.451885898
1615,4/26/2006,55.8982,0.521633343
1616,4/27/2006,58.7567,0.560037833
1617,4/28/2006,61.0699,0.591116115
1618,5/1/2006,58.366,0.554788705
1619,5/2/2006,62.8904,0.615574878
1620,5/3/2006,61.1888,0.592713559
1621,5/4/2006,61.1517,0.592215114
1622,5/5/2006,62.9894,0.616904962
1623,5/8/2006,62.9894,0.616904962
1624,5/9/2006,59.3075,0.567437936
1625,5/10/2006,57.4978,0.543124273
1626,5/11/2006,48.4301,0.421298001
1627,5/12/2006,46.965,0.401614104
1628,5/15/2006,47.3083,0.406226404
1629,5/16/2006,38.8518,0.29261172
1630,5/17/2006,40.0027,0.30807428
1631,5/18/2006,34.7678,0.237742404
1632,5/19/2006,40.1602,0.310190323
1633,5/22/2006,37.3362,0.272249346
1634,5/23/2006,36.7695,0.264635624
1635,5/24/2006,37.612,0.275954772
1636,5/25/2006,41.952,0.334263496
1637,5/26/2006,39.611,0.302811717
1638,5/30/2006,33.5911,0.221933216
1639,5/31/2006,30.4849,0.180200829
1640,6/1/2006,40.3217,0.312360106
1641,6/2/2006,39.0569,0.295367278
1642,6/5/2006,35.188,0.243387871
1643,6/6/2006,34.5725,0.235118512
1644,6/7/2006,32.0489,0.201213466
1645,6/8/2006,40.8609,0.319604361
1646,6/9/2006,37.8729,0.279460013
1647,6/12/2006,32.6479,0.209261145
1648,6/13/2006,37.5452,0.275057301
1649,6/14/2006,36.0184,0.254544453
1650,6/15/2006,42.2373,0.338096556
1651,6/16/2006,38.133,0.282954506
1652,6/19/2006,37.3596,0.27256373
1653,6/20/2006,38.3692,0.286127898
1654,6/21/2006,39.8764,0.306377416
1655,6/22/2006,46.1333,0.390440056
1656,6/23/2006,43.9839,0.361562459
1657,6/26/2006,44.5771,0.369532214
1658,6/27/2006,40.1161,0.309597831
1659,6/28/2006,36.5552,0.261756463
1660,6/29/2006,47.1292,0.403820162
1661,6/30/2006,42.7115,0.344467523
1662,7/3/2006,44.9349,0.374339325
1663,7/5/2006,42.4595,0.341081855
1664,7/6/2006,39.4229,0.300284557
1665,7/7/2006,38.5312,0.288304398
1666,7/10/2006,37.5427,0.275023713
1667,7/11/2006,40.2264,0.311079732
1668,7/12/2006,33.761,0.224215855
1669,7/13/2006,32.286,0.20439895
1670,7/14/2006,29.226,0.163287269
1671,7/17/2006,36.2294,0.257379278
1672,7/18/2006,38.2799,0.284928135
1673,7/19/2006,42.7673,0.345217207
1674,7/20/2006,59.6266,0.571725105
1675,7/21/2006,60.0621,0.577576131
1676,7/24/2006,61.4857,0.596702467
1677,7/25/2006,62.5296,0.610727462
1678,7/26/2006,66.2909,0.661261242
1679,7/27/2006,64.6008,0.638554427
1680,7/28/2006,68.616,0.692499402
1681,7/31/2006,72.2803,0.741729969
1682,8/1/2006,69.4081,0.703141416
1683,8/2/2006,70.969,0.724112404
1684,8/3/2006,73.1239,0.753063895
1685,8/4/2006,68.2054,0.686982913
1686,8/7/2006,64.2716,0.634131563
1687,8/8/2006,56.4543,0.529104652
1688,8/9/2006,53.0513,0.483384701
1689,8/10/2006,54.2493,0.499480058
1690,8/11/2006,52.9755,0.482366313
1691,8/14/2006,53.7825,0.493208511
1692,8/15/2006,60.1554,0.578829634
1693,8/16/2006,63.4626,0.623262494
1694,8/17/2006,62.0488,0.604267822
1695,8/18/2006,62.7815,0.614111786
1696,8/21/2006,57.719,0.546096137
1697,8/22/2006,60.4179,0.582356371
1698,8/23/2006,59.2272,0.56635909
1699,8/24/2006,60.5767,0.584489879
1700,8/25/2006,63.0527,0.61775541
1701,8/28/2006,55.9297,0.522056551
1702,8/29/2006,54.0715,0.497091281
1703,8/30/2006,55.5967,0.517582633
1704,8/31/2006,58.358,0.554681223
1705,9/1/2006,59.9551,0.576138565
1706,9/5/2006,67.7468,0.680821535
1707,9/6/2006,61.6995,0.599574911
1708,9/7/2006,67.6418,0.67941084
1709,9/8/2006,66.5183,0.664316404
1710,9/11/2006,66.4334,0.663175756
1711,9/12/2006,66.7306,0.667168695
1712,9/13/2006,70.1656,0.713318573
1713,9/14/2006,70.0169,0.71132076
1714,9/15/2006,69.6458,0.706334961
1715,9/18/2006,68.4735,0.690584888
1716,9/19/2006,67.7715,0.681153384
1717,9/20/2006,71.6571,0.733357158
1718,9/21/2006,68.0404,0.684766107
1719,9/22/2006,59.3189,0.567591097
1720,9/25/2006,66.9278,0.669818114
1721,9/26/2006,70.8932,0.723094017
1722,9/27/2006,65.4415,0.649849392
1723,9/28/2006,66.8156,0.668310686
1724,9/29/2006,66.6728,0.666392141
1725,10/2/2006,57.3487,0.541121086
1726,10/3/2006,54.3012,0.500177345
1727,10/4/2006,58.262,0.553391445
1728,10/5/2006,56.0649,0.523872989
1729,10/6/2006,53.6485,0.491408196
1730,10/9/2006,55.0508,0.510248363
1731,10/10/2006,51.6831,0.465002674
1732,10/11/2006,49.382,0.434086958
1733,10/12/2006,56.656,0.53181453
1734,10/13/2006,55.638,0.518137506
1735,10/16/2006,56.9567,0.535854492
1736,10/17/2006,52.086,0.470415712
1737,10/18/2006,53.0215,0.482984332
1738,10/19/2006,66.22,0.660308687
1739,10/20/2006,68.2854,0.688057728
1740,10/23/2006,71.2618,0.728046228
1741,10/24/2006,69.3584,0.702473687
1742,10/25/2006,70.6554,0.719899129
1743,10/26/2006,71.6997,0.733929497
1744,10/27/2006,63.2404,0.620277195
1745,10/30/2006,63.2667,0.62063054
1746,10/31/2006,65.0391,0.644443071
1747,11/1/2006,56.4983,0.5296958
1748,11/2/2006,55.7591,0.519764508
1749,11/3/2006,52.9015,0.481372109
1750,11/6/2006,57.7053,0.545912075
1751,11/7/2006,60.1701,0.579027131
1752,11/8/2006,65.4311,0.649709666
1753,11/9/2006,67.5488,0.678161367
1754,11/10/2006,66.4649,0.663598965
1755,11/13/2006,69.4194,0.703293234
1756,11/14/2006,70.8795,0.722909955
1757,11/15/2006,65.9252,0.656347993
1758,11/16/2006,69.6738,0.706711146
1759,11/17/2006,70.2166,0.714003767
1760,11/20/2006,71.6294,0.732985004
1761,11/21/2006,75.8652,0.789893781
1762,11/22/2006,78.6244,0.826964158
1763,11/24/2006,80.4796,0.851889122
1764,11/27/2006,70.1049,0.712503057
1765,11/28/2006,74.0219,0.765128696
1766,11/29/2006,73.9759,0.764510677
1767,11/30/2006,73.2895,0.755288763
1768,12/1/2006,71.553,0.731958555
1769,12/4/2006,70.4949,0.717742781
1770,12/5/2006,70.8431,0.722420914
1771,12/6/2006,63.1387,0.618910836
1772,12/7/2006,51.4612,0.462021405
1773,12/8/2006,55.35,0.514268172
1774,12/11/2006,56.8454,0.534359155
1775,12/12/2006,47.6841,0.411275349
1776,12/13/2006,56.1663,0.525235317
1777,12/14/2006,54.5303,0.503255347
1778,12/15/2006,51.8315,0.466996456
1779,12/18/2006,45.2879,0.379081947
1780,12/19/2006,47.9308,0.41458981
1781,12/20/2006,43.7328,0.358188883
1782,12/21/2006,39.2861,0.298446623
1783,12/22/2006,37.7312,0.277556246
1784,12/26/2006,36.2099,0.257117292
1785,12/27/2006,36.25,0.257656043
1786,12/28/2006,34.7214,0.237119012
1787,12/29/2006,48.8955,0.427550738
1788,1/3/2007,46.0732,0.389632601
1789,1/4/2007,51.4685,0.462119482
1790,1/5/2007,49.7119,0.438519227
1791,1/8/2007,50.9531,0.455194985
1792,1/9/2007,66.1592,0.659491827
1793,1/10/2007,71.9936,0.7378781
1794,1/11/2007,68.5462,0.691561626
1795,1/12/2007,65.238,0.64711533
1796,1/16/2007,68.6613,0.693108016
1797,1/17/2007,62.88,0.615435152
1798,1/18/2007,50.385,0.447562453
1799,1/19/2007,49.361,0.433804819
1800,1/22/2007,46.3197,0.392944376
1801,1/23/2007,44.4401,0.367691593
1802,1/24/2007,46.5818,0.396465739
1803,1/25/2007,45.7276,0.3849894
1804,1/26/2007,44.0459,0.362395441
1805,1/29/2007,45.4369,0.38108379
1806,1/30/2007,44.6052,0.369909742
1807,1/31/2007,45.1046,0.376619276
1808,2/1/2007,42.8182,0.345901058
1809,2/2/2007,42.8497,0.346324266
1810,2/5/2007,40.8842,0.3199174
1811,2/6/2007,41.6317,0.329960205
1812,2/7/2007,48.3326,0.41998807
1813,2/8/2007,48.4282,0.421272474
1814,2/9/2007,40.5812,0.315846538
1815,2/12/2007,45.8126,0.386131391
1816,2/13/2007,45.3321,0.379675782
1817,2/14/2007,47.3159,0.406328512
1818,2/15/2007,47.0401,0.402623086
1819,2/16/2007,45.8258,0.386308735
1820,2/20/2007,49.7587,0.439147994
1821,2/21/2007,59.5194,0.570284853
1822,2/22/2007,60.2997,0.580768332
1823,2/23/2007,58.5739,0.557581881
1824,2/26/2007,56.8999,0.535091373
1825,2/27/2007,42.277,0.338629933
1826,2/28/2007,44.4903,0.368366039
1827,3/1/2007,51.6793,0.46495162
1828,3/2/2007,47.2419,0.405334308
1829,3/5/2007,49.8016,0.439724364
1830,3/6/2007,54.6697,0.505128212
1831,3/7/2007,53.2714,0.486341786
1832,3/8/2007,54.0258,0.496477293
1833,3/9/2007,53.9254,0.4951284
1834,3/12/2007,59.1107,0.564793891
1835,3/13/2007,54.0431,0.496709722
1836,3/14/2007,58.2396,0.553090497
1837,3/15/2007,56.74,0.532943086
1838,3/16/2007,56.7958,0.533692769
1839,3/19/2007,60.965,0.589706764
1840,3/20/2007,61.8657,0.601807839
1841,3/21/2007,67.3977,0.67613131
1842,3/22/2007,67.5884,0.678693401
1843,3/23/2007,65.5694,0.651567752
1844,3/26/2007,70.5811,0.718900894
1845,3/27/2007,68.7765,0.69465575
1846,3/28/2007,59.4575,0.569453215
1847,3/29/2007,60.7725,0.587120489
1848,3/30/2007,57.4664,0.542702408
1849,4/2/2007,59.5539,0.570748367
1850,4/3/2007,61.8689,0.601850832
1851,4/4/2007,60.8539,0.588214114
1852,4/5/2007,62.0491,0.604271853
1853,4/9/2007,57.3148,0.540665633
1854,4/10/2007,59.2646,0.566861566
1855,4/11/2007,52.165,0.471477092
1856,4/12/2007,50.5922,0.450346225
1857,4/13/2007,43.6785,0.357459352
1858,4/16/2007,48.3199,0.419817443
1859,4/17/2007,44.7181,0.371426575
1860,4/18/2007,44.9228,0.374176759
1861,4/19/2007,44.4619,0.36798448
1862,4/20/2007,47.5809,0.409888837
1863,4/23/2007,57.0143,0.536628358
1864,4/24/2007,55.8635,0.521167142
1865,4/25/2007,62.2674,0.607204755
1866,4/26/2007,70.026,0.71144302
1867,4/27/2007,71.9472,0.737254707
1868,4/30/2007,71.3996,0.729897597
1869,5/1/2007,69.8257,0.708751951
1870,5/2/2007,71.6988,0.733917406
1871,5/3/2007,71.7193,0.734192827
1872,5/4/2007,72.5978,0.745995642
1873,5/7/2007,78.144,0.820509892
1874,5/8/2007,79.7611,0.842235938
1875,5/9/2007,82.0451,0.872921912
1876,5/10/2007,82.5801,0.880109739
1877,5/11/2007,84.1302,0.900935627
1878,5/14/2007,84.7763,0.909616103
1879,5/15/2007,75.0157,0.778480587
1880,5/16/2007,74.1167,0.766402352
1881,5/17/2007,77.5039,0.811910027
1882,5/18/2007,78.3468,0.823234549
1883,5/21/2007,80.9449,0.858140516
1884,5/22/2007,82.7219,0.882014849
1885,5/23/2007,79.3994,0.83737643
1886,5/24/2007,69.2598,0.701148977
1887,5/25/2007,74.0186,0.76508436
1888,5/29/2007,75.0547,0.77900456
1889,5/30/2007,80.2028,0.848170261
1890,5/31/2007,82.3512,0.877034424
1891,6/1/2007,72.5733,0.745666479
1892,6/4/2007,75.8192,0.789275763
1893,6/5/2007,77.1511,0.807170092
1894,6/6/2007,78.0917,0.819807232
1895,6/7/2007,78.5131,0.825468821
1896,6/8/2007,78.9411,0.831219082
1897,6/11/2007,64.7532,0.64060195
1898,6/12/2007,65.0521,0.644617729
1899,6/13/2007,57.1423,0.538348063
1900,6/14/2007,59.447,0.569312145
1901,6/15/2007,62.4885,0.610175275
1902,6/18/2007,69.0459,0.69827519
1903,6/19/2007,65.2206,0.646881558
1904,6/20/2007,59.9435,0.575982717
1905,6/21/2007,63.487,0.623590313
1906,6/22/2007,61.2522,0.59356535
1907,6/25/2007,59.5955,0.571307271
1908,6/26/2007,53.2711,0.486337755
1909,6/27/2007,57.3317,0.540892688
1910,6/28/2007,54.3138,0.500346628
1911,6/29/2007,57.0248,0.536769428
1912,7/2/2007,55.1668,0.511806845
1913,7/3/2007,64.5827,0.63831125
1914,7/5/2007,70.815,0.722043385
1915,7/6/2007,69.7491,0.707722816
1916,7/9/2007,65.1275,0.645630742
1917,7/10/2007,67.5051,0.67757425
1918,7/11/2007,67.5523,0.678208391
1919,7/12/2007,69.5517,0.705070709
1920,7/13/2007,73.398,0.756746481
1921,7/16/2007,73.7588,0.761593897
1922,7/17/2007,74.572,0.772519394
1923,7/18/2007,72.2214,0.740938636
1924,7/19/2007,74.2979,0.768836808
1925,7/20/2007,77.854,0.816613687
1926,7/23/2007,77.6997,0.814540637
1927,7/24/2007,56.4579,0.529153019
1928,7/25/2007,59.6535,0.572086512
1929,7/26/2007,68.7588,0.694417947
1930,7/27/2007,64.8799,0.642304189
1931,7/30/2007,60.7272,0.586511875
1932,7/31/2007,47.6131,0.41032145
1933,8/1/2007,51.4001,0.461200515
1934,8/2/2007,53.0799,0.483768947
1935,8/3/2007,47.5662,0.40969134
1936,8/6/2007,51.5386,0.463061289
1937,8/7/2007,51.2681,0.45942707
1938,8/8/2007,49.958,0.441825627
1939,8/9/2007,41.4397,0.327380648
1940,8/10/2007,40.0966,0.309335845
1941,8/13/2007,44.0186,0.36202866
1942,8/14/2007,40.1988,0.310708921
1943,8/15/2007,36.4567,0.260433097
1944,8/16/2007,34.0978,0.228740827
1945,8/17/2007,41.2894,0.325361339
1946,8/20/2007,41.509,0.328311707
1947,8/21/2007,48.4499,0.421564017
1948,8/22/2007,53.8908,0.494663543
1949,8/23/2007,52.1625,0.471443504
1950,8/24/2007,56.5688,0.530642981
1951,8/27/2007,52.7929,0.479913047
1952,8/28/2007,46.8032,0.39944029
1953,8/29/2007,54.2732,0.499801159
1954,8/30/2007,56.2507,0.526369247
1955,8/31/2007,58.2489,0.553215444
1956,9/4/2007,62.8973,0.615667581
1957,9/5/2007,54.3996,0.501499367
1958,9/6/2007,52.5901,0.477188391
1959,9/7/2007,49.3192,0.433243228
1960,9/10/2007,54.0154,0.496337567
1961,9/11/2007,52.7162,0.478882568
1962,9/12/2007,54.0432,0.496711065
1963,9/13/2007,54.3979,0.501476527
1964,9/14/2007,56.0772,0.524038242
1965,9/17/2007,55.5301,0.516687849
1966,9/18/2007,58.2808,0.553644027
1967,9/19/2007,58.0495,0.550536467
1968,9/20/2007,57.2994,0.540458731
1969,9/21/2007,61.7447,0.600182181
1970,9/24/2007,65.8612,0.655488141
