,SMA_20
2004-04-20,-0.7751785879059127
2004-04-21,-0.7751507823245782
2004-04-22,-0.7751245214977626
2004-04-23,-0.7751152529706511
2004-04-26,-0.7751137082161326
2004-04-27,-0.7751245214977626
2004-04-28,-0.7751415137974669
2004-04-29,-0.775144603306504
2004-04-30,-0.7751600508516898
2004-05-03,-0.775177043151394
2004-05-04,-0.7752033039782097
2004-05-05,-0.7752156620143583
2004-05-06,-0.7752249305414698
2004-05-07,-0.7752341990685812
2004-05-10,-0.7752558256318413
2004-05-11,-0.7752527361228041
2004-05-12,-0.7752450123502111
2004-05-13,-0.7752697284225083
2004-05-14,-0.7752944444948056
2004-05-17,-0.7753145263035469
2004-05-18,-0.7753222500761398
2004-05-19,-0.7753361528668069
2004-05-20,-0.7753485109029555
2004-05-21,-0.7753562346755484
2004-05-24,-0.7753531451665112
2004-05-25,-0.7753361528668069
2004-05-26,-0.7753129815490283
2004-05-27,-0.775295989249324
2004-05-28,-0.7752697284225083
2004-06-01,-0.7752465571047297
2004-06-02,-0.7752141172598397
2004-06-03,-0.7751940354510983
2004-06-04,-0.7751677746242825
2004-06-07,-0.7751322452703554
2004-06-08,-0.7750843578802796
2004-06-09,-0.7750488285263525
2004-06-10,-0.7750086649088697
2004-06-14,-0.7749746803094612
2004-06-15,-0.7749329719374596
2004-06-16,-0.7748619132296054
2004-06-17,-0.7747954887853068
2004-06-18,-0.7747197958138967
2004-06-21,-0.7746549161241166
2004-06-22,-0.7745869469252995
2004-06-23,-0.7745127987084081
2004-06-24,-0.7744571875457394
2004-06-25,-0.7743969421195152
2004-06-28,-0.7743459652204023
2004-06-29,-0.7742949883212894
2004-06-30,-0.774242466667658
2004-07-01,-0.7742038478046938
2004-07-02,-0.7741729527143222
2004-07-06,-0.7741466918875065
2004-07-07,-0.7741405128694322
2004-07-08,-0.7741436023784694
2004-07-09,-0.7741451471329879
2004-07-12,-0.7741636841872108
2004-07-13,-0.7741744974688408
2004-07-14,-0.7741868555049894
2004-07-15,-0.7741853107504708
2004-07-16,-0.774191489768545
2004-07-19,-0.7742023030501751
2004-07-20,-0.7742038478046938
2004-07-21,-0.7742208401043981
2004-07-22,-0.7742440114221766
2004-07-23,-0.7742733617580294
2004-07-26,-0.7743011673393637
2004-07-27,-0.7743011673393637
2004-07-28,-0.7743042568484009
2004-07-29,-0.7743027120938824
2004-07-30,-0.7743027120938824
2004-08-02,-0.774296533075808
2004-08-03,-0.7742934435667709
2004-08-04,-0.7742764512670666
2004-08-05,-0.7742625484763994
2004-08-06,-0.7742656379854366
2004-08-09,-0.7742517351947694
2004-08-10,-0.7742254743679536
2004-08-11,-0.7742084820682493
2004-08-12,-0.7742378324041023
2004-08-13,-0.774253279949288
2004-08-16,-0.7742671827399552
2004-08-17,-0.7742826302851409
2004-08-18,-0.7742810855306222
2004-08-19,-0.7742934435667709
2004-08-20,-0.7742918988122522
2004-08-23,-0.7742934435667709
2004-08-24,-0.7742996225848452
2004-08-25,-0.7742903540577337
2004-08-26,-0.7742671827399552
2004-08-27,-0.7742440114221766
2004-08-30,-0.7742146610863236
2004-08-31,-0.774177586977878
2004-09-01,-0.7741296995878022
2004-09-02,-0.7740802674432079
2004-09-03,-0.7740169325079465
2004-09-07,-0.773953597572685
2004-09-08,-0.7738964416554979
2004-09-09,-0.7738423752473478
2004-09-10,-0.7737790403120863
2004-09-13,-0.7737234291494178
2004-09-14,-0.7736693627412677
2004-09-15,-0.7736183858421549
2004-09-16,-0.7735643194340048
2004-09-17,-0.7734901712171135
2004-09-20,-0.7734098439821477
2004-09-21,-0.773329516747182
2004-09-22,-0.7732708160754762
2004-09-23,-0.7732229286854004
2004-09-24,-0.7731920335950291
2004-09-27,-0.7731549594865833
2004-09-28,-0.7731101616055448
2004-09-29,-0.7730607294609504
2004-09-30,-0.7730267448615419
2004-10-01,-0.7729927602621333
2004-10-04,-0.7729510518901318
2004-10-05,-0.7729093435181303
2004-10-06,-0.7728583666190175
2004-10-07,-0.7728135687379789
2004-10-08,-0.7727764946295331
2004-10-11,-0.772740965275606
2004-10-12,-0.772708525430716
2004-10-13,-0.7726560037770845
2004-10-14,-0.7725555947333773
2004-10-15,-0.7724582751987074
2004-10-18,-0.7723424186098145
2004-10-19,-0.7722327410389959
2004-10-20,-0.7721107054320286
2004-10-21,-0.7719855803160244
2004-10-22,-0.7718681789726128
2004-10-25,-0.7717523223837199
2004-10-26,-0.771636465794827
2004-10-27,-0.7715020721517113
2004-10-28,-0.7713460519453356
2004-10-29,-0.771185397475404
2004-11-01,-0.7710278325145097
2004-11-02,-0.7708625437810225
2004-11-03,-0.7706926207839796
2004-11-04,-0.7705196082778996
2004-11-05,-0.7703388719992267
2004-11-08,-0.7701550462115165
2004-11-09,-0.7699712204238065
2004-11-10,-0.7697966631632079
2004-11-11,-0.7696777170652779
2004-11-12,-0.7695603157218663
2004-11-15,-0.7694738094688263
2004-11-16,-0.7693873032157862
2004-11-17,-0.7693007969627463
2004-11-18,-0.7692142907097063
2004-11-19,-0.7691231501931104
2004-11-22,-0.768962495723179
2004-11-23,-0.7688080202713219
2004-11-24,-0.7686489105559089
2004-11-26,-0.7685052483856817
2004-11-29,-0.7683183330889345
2004-11-30,-0.7681484100918916
2004-12-01,-0.7679831213584044
2004-12-02,-0.76786880952403
2004-12-03,-0.7677730347438786
2004-12-06,-0.7676432753643185
2004-12-07,-0.7675444110751299
2004-12-08,-0.7674378230133485
2004-12-09,-0.7673296901970484
2004-12-10,-0.7672153783626741
2004-12-13,-0.7671072455463741
2004-12-14,-0.7669898442029627
2004-12-15,-0.766869353350514
2004-12-16,-0.7667334149528796
2004-12-17,-0.7666221926275425
2004-12-20,-0.7665341416199838
2004-12-21,-0.7665078807931681
2004-12-22,-0.7664785304573153
2004-12-23,-0.7664785304573153
2004-12-27,-0.7664955227570196
2004-12-28,-0.7665449549016139
2004-12-29,-0.7665743052374667
2004-12-30,-0.7666098345913939
2004-12-31,-0.7666191031185053
2005-01-03,-0.7666113793459125
2005-01-04,-0.7666330059091724
2005-01-05,-0.7666144688549495
2005-01-06,-0.7666005660642824
2005-01-07,-0.7665387758835396
2005-01-10,-0.7664939780025011
2005-01-11,-0.7664986122660566
2005-01-12,-0.7664970675115382
2005-01-13,-0.7664445458579067
2005-01-14,-0.7664012927313867
2005-01-18,-0.7663364130416066
2005-01-19,-0.7662529962976037
2005-01-20,-0.7661742138171566
2005-01-21,-0.7660954313367094
2005-01-24,-0.7660181936107808
2005-01-25,-0.7659146950580366
2005-01-26,-0.7658204650324036
2005-01-27,-0.7657246902522521
2005-01-28,-0.7656181021904707
2005-01-31,-0.7654728952657249
2005-02-01,-0.7653076065322377
2005-02-02,-0.7651253254990462
2005-02-03,-0.764970850047189
2005-02-04,-0.7648040165591833
2005-02-07,-0.7646927942338461
2005-02-08,-0.7645537663271745
2005-02-09,-0.7643884775936873
2005-02-10,-0.7642386364053859
2005-02-11,-0.7641057875167887
2005-02-14,-0.763938954028783
2005-02-15,-0.7637319569232943
2005-02-16,-0.7634971542364714
2005-02-17,-0.7632947913945385
2005-02-18,-0.7631047865887541
2005-02-22,-0.7629364083462298
2005-02-23,-0.762747948294964
2005-02-24,-0.7625548539801424
2005-02-25,-0.7623648491743581
2005-02-28,-0.7621825681411667
2005-03-01,-0.7620419954799766
2005-03-02,-0.7619168703639723
2005-03-03,-0.7618705277284151
2005-03-04,-0.7617793872118193
2005-03-07,-0.7617021494858908
2005-03-08,-0.7616774334135936
2005-03-09,-0.7617036942404093
2005-03-10,-0.7616928809587794
2005-03-11,-0.7616681648864821
2005-03-14,-0.7616743439045565
2005-03-15,-0.7617052389949279
2005-03-16,-0.7617762977027822
2005-03-17,-0.7618411773925623
2005-03-18,-0.7618628039558222
2005-03-21,-0.761856624937748
2005-03-22,-0.7618519906741922
2005-03-23,-0.761889064782638
2005-03-24,-0.7619338626636766
2005-03-28,-0.7619802052992337
2005-03-29,-0.7620528087616066
2005-03-30,-0.7620914276245709
2005-03-31,-0.7621485835417581
2005-04-01,-0.7621702101050181
2005-04-04,-0.7622103737225009
2005-04-05,-0.7622289107767237
2005-04-06,-0.7621872024047224
2005-04-07,-0.7620898828700524
2005-04-08,-0.7619987423534565
2005-04-11,-0.7619601234904922
2005-04-12,-0.7619060570823423
2005-04-13,-0.7619045123278237
2005-04-14,-0.7619956528444194
2005-04-15,-0.7621563073143509
2005-04-18,-0.7623262303113938
2005-04-19,-0.762480705763251
2005-04-20,-0.762650628760294
2005-04-21,-0.7627757538762983
2005-04-22,-0.7629394978552669
2005-04-25,-0.7630677124803084
2005-04-26,-0.7631974718598685
2005-04-27,-0.7633565815752813
2005-04-28,-0.7634986989909899
2005-04-29,-0.7636114660708456
2005-05-02,-0.7637195988871458
2005-05-03,-0.7638509030212244
2005-05-04,-0.763971393873673
2005-05-05,-0.7641320483436045
2005-05-06,-0.764281889531906
2005-05-09,-0.7643977461207989
2005-05-10,-0.7645429530455446
2005-05-11,-0.7646680781615489
2005-05-12,-0.7647422263784404
2005-05-13,-0.764754584414589
2005-05-16,-0.7647561291691075
2005-05-17,-0.7647962927865904
2005-05-18,-0.7647885690139975
2005-05-19,-0.7647793004868861
2005-05-20,-0.7647314130968105
2005-05-23,-0.7646680781615489
2005-05-24,-0.7645862061720646
2005-05-25,-0.7644966104099875
2005-05-26,-0.7643761195575388
2005-05-27,-0.7642710762502759
2005-05-31,-0.7641938385243473
2005-06-01,-0.7640996084987145
2005-06-02,-0.7640316392998973
2005-06-03,-0.7639961099459701
2005-06-06,-0.7639791176462658
2005-06-07,-0.7639899309278958
2005-06-08,-0.7639775728917473
2005-06-09,-0.7639312302561901
2005-06-10,-0.7638910666387072
2005-06-13,-0.7638648058118915
2005-06-14,-0.7638555372847802
2005-06-15,-0.7638138289127786
2005-06-16,-0.7637643967681843
2005-06-17,-0.7637458597139615
2005-06-20,-0.7637443149594428
2005-06-21,-0.7637891128404816
2005-06-22,-0.7638153736672972
2005-06-23,-0.7638370002305572
2005-06-24,-0.763906514183893
2005-06-27,-0.7639868414188588
2005-06-28,-0.7640424525815273
2005-06-29,-0.7641351378526416
2005-06-30,-0.7642092860695331
2005-07-01,-0.7642494496870159
2005-07-05,-0.7642479049324974
2005-07-06,-0.7642293678782744
2005-07-07,-0.7642123755785702
2005-07-08,-0.7641984727879031
2005-07-11,-0.7641459511342716
2005-07-12,-0.7640903399716029
2005-07-13,-0.764036273563453
2005-07-14,-0.7639513120649316
2005-07-15,-0.7638694400754472
2005-07-18,-0.7637952918585558
2005-07-19,-0.7636655324789957
2005-07-20,-0.76353113883588
2005-07-21,-0.7634214612650614
2005-07-22,-0.7633025151671313
2005-07-25,-0.7631619425059413
2005-07-26,-0.7630105565631212
2005-07-27,-0.7628545363567454
2005-07-28,-0.7626815238506655
2005-07-29,-0.7625471302075496
2005-08-01,-0.7624019232828039
2005-08-02,-0.7622798876758367
2005-08-03,-0.7621439492782023
2005-08-04,-0.7620265479347909
2005-08-05,-0.7619168703639723
2005-08-08,-0.7618102823021908
2005-08-09,-0.7616805229226307
2005-08-10,-0.7615646663337378
2005-08-11,-0.7614889733623278
2005-08-12,-0.7613823853005464
2005-08-15,-0.7612387231303192
2005-08-16,-0.7611676644224649
2005-08-17,-0.7610857924329805
2005-08-18,-0.7610162784796448
2005-08-19,-0.7609730253531247
2005-08-22,-0.7609251379630491
2005-08-23,-0.7608772505729733
2005-08-24,-0.7608355422009719
2005-08-25,-0.7607830205473405
2005-08-26,-0.7607104170849676
2005-08-29,-0.7606393583771133
2005-08-30,-0.760560575896666
2005-08-31,-0.7604756143981446
2005-09-01,-0.7603921976541418
2005-09-02,-0.7603180494372502
2005-09-06,-0.7601743872670231
2005-09-07,-0.7600616201871674
2005-09-08,-0.7599133237533845
2005-09-09,-0.7597434007563415
2005-09-12,-0.7596198203948558
2005-09-13,-0.759547216932483
2005-09-14,-0.7594684344520356
2005-09-15,-0.7594050995167743
2005-09-16,-0.7592907876823999
2005-09-19,-0.7591332227215056
2005-09-20,-0.7589632997244626
2005-09-21,-0.7588150032906797
2005-09-22,-0.7586728858749712
2005-09-23,-0.7585060523869653
2005-09-26,-0.7583175923356995
2005-09-27,-0.7581414903205824
2005-09-28,-0.7580364470133194
2005-09-29,-0.7579097771427966
2005-09-30,-0.7577398541457536
2005-10-03,-0.7575483045854507
2005-10-04,-0.7574339927510765
2005-10-05,-0.757338217970925
2005-10-06,-0.7572934200898863
2005-10-07,-0.7572934200898863
2005-10-10,-0.7573181361621836
2005-10-11,-0.7572995991079606
2005-10-12,-0.7573073228805535
2005-10-13,-0.7572177271184763
2005-10-14,-0.7571528474286964
2005-10-17,-0.7571343103744734
2005-10-18,-0.757157481692252
2005-10-19,-0.7570910572479534
2005-10-20,-0.7569937377132834
2005-10-21,-0.7569365817960962
2005-10-24,-0.7568670678427605
2005-10-25,-0.7568052776620177
2005-10-26,-0.7566677945098647
2005-10-27,-0.7565951910474918
2005-10-28,-0.756576653993269
2005-10-31,-0.7565025057763775
2005-11-01,-0.7564159995233375
2005-11-02,-0.7562491660353318
2005-11-03,-0.7560128185939903
2005-11-04,-0.7557841949252416
2005-11-07,-0.755555571256493
2005-11-08,-0.7553624769416714
2005-11-09,-0.7551091372006257
2005-11-10,-0.7549361246945455
2005-11-11,-0.754761567433947
2005-11-14,-0.7545746521371997
2005-11-15,-0.7543413942048953
2005-11-16,-0.754108136272591
2005-11-17,-0.7539134972032508
2005-11-18,-0.7537065000977623
2005-11-21,-0.7535164952919778
2005-11-22,-0.7532739688325621
2005-11-23,-0.7530407109002577
2005-11-25,-0.7527163124513576
2005-11-28,-0.7523641084211232
2005-11-29,-0.7521200372071889
2005-11-30,-0.7518790555022916
2005-12-01,-0.7516087234615415
2005-12-02,-0.7513584732295329
2005-12-05,-0.7511097677520427
2005-12-06,-0.7507884588121798
2005-12-07,-0.7504625156087611
2005-12-08,-0.750138117159861
2005-12-09,-0.7498322557651838
2005-12-12,-0.7495217601069508
2005-12-13,-0.7492066301851621
2005-12-14,-0.7489810960254506
2005-12-15,-0.7488127177829262
2005-12-16,-0.7486597870855876
2005-12-19,-0.7485006773701748
2005-12-20,-0.7483353886366876
2005-12-21,-0.7481731894122374
2005-12-22,-0.748012534942306
2005-12-23,-0.7479183049166731
2005-12-27,-0.7478132616094102
2005-12-28,-0.7476850469843687
2005-12-29,-0.7476016302403659
2005-12-30,-0.747593906467773
2006-01-03,-0.7475444743231787
2006-01-04,-0.7474718708608058
2006-01-05,-0.747464147088213
2006-01-06,-0.7474100806800629
2006-01-09,-0.7473637380445057
2006-01-10,-0.7472123521016857
2006-01-11,-0.7470038102416785
2006-01-12,-0.7467875446090785
2006-01-13,-0.7464708699327711
2006-01-17,-0.7461804560832797
2006-01-18,-0.7459147583060853
2006-01-19,-0.7457371115364495
2006-01-20,-0.7456444262653351
2006-01-23,-0.7455486514851837
2006-01-24,-0.745500764095108
2006-01-25,-0.7454822270408851
2006-01-26,-0.745525480167405
2006-01-27,-0.7455610095213323
2006-01-30,-0.7454791375318479
2006-01-31,-0.7453941760333265
2006-02-01,-0.7453787284881408
2006-02-02,-0.7454451529324394
2006-02-03,-0.7455053983586637
2006-02-06,-0.7457139402186709
2006-02-07,-0.7459101240425295
2006-02-08,-0.746189724610391
2006-02-09,-0.7466315244027026
2006-02-10,-0.7470254368049385
2006-02-13,-0.7475104897237701
2006-02-14,-0.7479074916350431
2006-02-15,-0.7482164425387574
2006-02-16,-0.7484126263626161
2006-02-17,-0.7485470200057318
2006-02-21,-0.7487462933386276
2006-02-22,-0.7488559709094463
2006-02-23,-0.7489131268266335
2006-02-24,-0.7489332086353749
2006-02-27,-0.748957924707672
2006-02-28,-0.749109310650492
2006-03-01,-0.749257607084275
2006-03-02,-0.7493935454819093
2006-03-03,-0.7494954992801351
2006-03-06,-0.749643795713918
2006-03-07,-0.7496654222771779
2006-03-08,-0.7497117649127352
2006-03-09,-0.7498245319925909
2006-03-10,-0.7498662403645923
2006-03-13,-0.749903314473038
2006-03-14,-0.7498430690468139
2006-03-15,-0.7498755088917038
2006-03-16,-0.7499898207260781
2006-03-17,-0.750127303878231
2006-03-20,-0.7502740555574954
2006-03-21,-0.7504424338000196
2006-03-22,-0.7506664232052126
2006-03-23,-0.7509367552459627
2006-03-24,-0.7512039977776757
2006-03-27,-0.7514696955548701
2006-03-28,-0.7516967744691001
2006-03-29,-0.7518543394299945
2006-03-30,-0.752014993899926
2006-03-31,-0.7521308504888189
2006-04-03,-0.7521957301785989
2006-04-04,-0.7523162210310476
2006-04-05,-0.7522791469226018
2006-04-06,-0.7521092239255588
2006-04-07,-0.7519562932282202
2006-04-10,-0.7518867792748845
2006-04-11,-0.7518713317296988
2006-04-12,-0.7518605184480687
2006-04-13,-0.751809541548956
2006-04-17,-0.7518064520399188
2006-04-18,-0.7517539303862874
2006-04-19,-0.7516658793787286
2006-04-20,-0.7515268514720572
2006-04-21,-0.7513677417566442
2006-04-24,-0.75123180335901
2006-04-25,-0.7510773279071528
2006-04-26,-0.7508579727655156
2006-04-27,-0.7506942287865469
2006-04-28,-0.7505165820169112
2006-05-01,-0.7503574723014983
2006-05-02,-0.750148930441491
2006-05-03,-0.7499172172637052
2006-05-04,-0.7498260767471095
2006-05-05,-0.7498106292019238
2006-05-08,-0.7497627418118481
2006-05-09,-0.7497071306491795
2006-05-10,-0.7496468852229552
2006-05-11,-0.7496129006235466
2006-05-12,-0.7495850950422123
2006-05-15,-0.7495155810888765
2006-05-16,-0.7495449314247294
2006-05-17,-0.7495526551973222
2006-05-18,-0.7496561537500666
2006-05-19,-0.7497148544217722
2006-05-22,-0.7497704655844408
2006-05-23,-0.7498415242922952
2006-05-24,-0.7499527466176323
2006-05-25,-0.7500701479610439
2006-05-26,-0.7502277129219381
2006-05-30,-0.7504238967457969
2006-05-31,-0.7506988630501027
2006-06-01,-0.7509074049101099
2006-06-02,-0.7511267600517471
2006-06-05,-0.7514032711105715
2006-06-06,-0.7516859611874701
2006-06-07,-0.7519763750369616
2006-06-08,-0.7522049987057103
2006-06-09,-0.7524058167931246
2006-06-12,-0.7526545222706147
2006-06-13,-0.752873877412252
2006-06-14,-0.7530453451638135
2006-06-15,-0.7531812835614478
2006-06-16,-0.7533125876955263
2006-06-19,-0.7534825106925693
2006-06-20,-0.7536199938447222
2006-06-21,-0.7537420294516893
2006-06-22,-0.753830080459248
2006-06-23,-0.7539582950842895
2006-06-26,-0.7540633383915524
2006-06-27,-0.754151389399111
2006-06-28,-0.7542394404066696
2006-06-29,-0.754313588623561
2006-06-30,-0.7544155424217869
2006-07-03,-0.7544634298118625
2006-07-05,-0.754526764747124
2006-07-06,-0.754591644436904
2006-07-07,-0.7547152247983897
2006-07-10,-0.7548202681056526
2006-07-11,-0.7548527079505426
2006-07-12,-0.754977833066547
2006-07-13,-0.7551014134280327
2006-07-14,-0.7553037762699657
2006-07-17,-0.7554242671224144
2006-07-18,-0.7555246761661214
2006-07-19,-0.7556034586465686
2006-07-20,-0.7555416684658257
2006-07-21,-0.75551540763901
2006-07-24,-0.7554551622127857
2006-07-25,-0.7553871930139686
2006-07-26,-0.7552373518256671
2006-07-27,-0.7550658840741056
2006-07-28,-0.7549114086222485
2006-07-31,-0.7546627031447584
2006-08-01,-0.7544479822666769
2006-08-02,-0.7541900082620753
2006-08-03,-0.7538686993222123
2006-08-04,-0.7535690169456094
2006-08-07,-0.7532847821141921
2006-08-08,-0.7530716059906292
2006-08-09,-0.7528259900221762
2006-08-10,-0.7525510237178704
2006-08-11,-0.7522482518322303
2006-08-14,-0.7519794645459987
2006-08-15,-0.7516643346242101
2006-08-16,-0.7513430256843472
2006-08-17,-0.75117773695086
2006-08-18,-0.7510109034628542
2006-08-21,-0.7508904126104056
2006-08-22,-0.7507591084763269
2006-08-23,-0.7506787812413612
2006-08-24,-0.7505768274431355
2006-08-25,-0.750502679226244
2006-08-28,-0.7505258505440225
2006-08-29,-0.7505412980892082
2006-08-30,-0.7505691036705426
2006-08-31,-0.750610812042544
2006-09-01,-0.7506077225335068
2006-09-05,-0.7505088582443182
2006-09-06,-0.7503868226373511
2006-09-07,-0.7501736465137883
2006-09-08,-0.7499774626899296
2006-09-11,-0.7497704655844408
2006-09-12,-0.7495696474970265
2006-09-13,-0.7493889112183536
2006-09-14,-0.7492452490481264
2006-09-15,-0.7490938631053063
2006-09-18,-0.7489548351986349
2006-09-19,-0.7487864569561106
2006-09-20,-0.7486103549409933
2006-09-21,-0.7484388871894319
2006-09-22,-0.7483183963369833
2006-09-25,-0.7481561971125332
2006-09-26,-0.7479090363895616
2006-09-27,-0.7476773232117758
2006-09-28,-0.7474440652794715
2006-09-29,-0.7472324339104272
2006-10-02,-0.7470810479676071
2006-10-03,-0.7470208025413828
2006-10-04,-0.746897222179897
2006-10-05,-0.7468493347898213
2006-10-06,-0.746810715926857
2006-10-09,-0.7467612837822627
2006-10-10,-0.7467334782009284
2006-10-11,-0.746756649518707
2006-10-12,-0.7467303886918912
2006-10-13,-0.7467087621286312
2006-10-16,-0.7466747775292227
2006-10-17,-0.746662419493074
2006-10-18,-0.7466794117927783
2006-10-19,-0.7465774579945527
2006-10-20,-0.7464168035246211
2006-10-23,-0.7462839546360239
2006-10-24,-0.7462036274010582
2006-10-25,-0.7460815917940911
2006-10-26,-0.7459611009416425
2006-10-27,-0.7458807737066767
2006-10-30,-0.7457525590816353
2006-10-31,-0.7455888151026666
2006-11-01,-0.745500764095108
2006-11-02,-0.7454049893149566
2006-11-03,-0.7453107592893236
2006-11-06,-0.7451918131913936
2006-11-07,-0.7450357929850178
2006-11-08,-0.7448226168614549
2006-11-09,-0.7446341568101891
2006-11-10,-0.7444456967589234
2006-11-13,-0.7442386996534346
2006-11-14,-0.7439899941759446
2006-11-15,-0.7437675495252702
2006-11-16,-0.7436146188279316
2006-11-17,-0.7434771356757787
2006-11-20,-0.7433612790868858
2006-11-21,-0.7431851770717686
2006-11-22,-0.7429843589843542
2006-11-24,-0.742765003842717
2006-11-27,-0.7425533724736726
2006-11-28,-0.7422876746964784
2006-11-29,-0.7420389692189883
2006-11-30,-0.7417485553694967
2006-12-01,-0.7414612310290423
2006-12-04,-0.741163093406958
2006-12-05,-0.7408943061207264
2006-12-06,-0.7406780404881262
2006-12-07,-0.7405714524263449
2006-12-08,-0.7404571405919704
2006-12-11,-0.7403258364578919
2006-12-12,-0.7402841280858904
2006-12-13,-0.7401898980602576
2006-12-14,-0.7400863995075132
2006-12-15,-0.7400369673629189
2006-12-18,-0.7400462358900303
2006-12-19,-0.7400493253990675
2006-12-20,-0.7401389211611447
2006-12-21,-0.7403103889127062
2006-12-22,-0.7405297440543434
2006-12-26,-0.7407166593510907
2006-12-27,-0.7409560963014692
2006-12-28,-0.7412094360425151
2006-12-29,-0.741368545757928
2007-01-03,-0.7415431030185267
2007-01-04,-0.7416697728890495
2007-01-05,-0.7418149798137953
2007-01-08,-0.7419153888575024
2007-01-09,-0.741787174232461
2007-01-10,-0.741584811390528
2007-01-11,-0.7414210674115594
2007-01-12,-0.7412233388331821
2007-01-16,-0.741036423536435
2007-01-17,-0.7408881271026521
2007-01-18,-0.7408556872577621
2007-01-19,-0.7407861733044264
2007-01-22,-0.7407753600227963
2007-01-23,-0.7407521887050178
2007-01-24,-0.7406641376974592
2007-01-25,-0.7405699076718263
2007-01-26,-0.7404803119097491
2007-01-29,-0.7403783581115233
2007-01-30,-0.7402686805407047
2007-01-31,-0.7402485987319632
2007-02-01,-0.7402269721687033
2007-02-02,-0.7402470539774447
2007-02-05,-0.7402733148042605
2007-02-06,-0.7403042098946319
2007-02-07,-0.7404540510829334
2007-02-08,-0.7407043013149419
2007-02-09,-0.7409962599189521
2007-02-12,-0.7412217940786636
2007-02-13,-0.7415106631736367
2007-02-14,-0.7417346525788295
2007-02-15,-0.7418242483409068
2007-02-16,-0.7419092098394281
2007-02-20,-0.7419308364026881
2007-02-21,-0.7418489644132038
2007-02-22,-0.7417840847234238
2007-02-23,-0.7417176602791252
2007-02-26,-0.7416419673077153
2007-02-27,-0.7416883099432724
2007-02-28,-0.7417114812610509
2007-03-01,-0.7416805861706794
2007-03-02,-0.7416651386254938
2007-03-05,-0.7416280645170481
2007-03-06,-0.7415292002278595
2007-03-07,-0.7414457834838566
2007-03-08,-0.7414025303573365
2007-03-09,-0.7413608219853351
2007-03-12,-0.7412078912879965
2007-03-13,-0.7411260192985122
2007-03-14,-0.7410024389370263
2007-03-15,-0.7409035746478377
2007-03-16,-0.7408016208496121
2007-03-19,-0.7406564139248663
2007-03-20,-0.7405266545453062
2007-03-21,-0.7404169769744876
2007-03-22,-0.7403134784217433
2007-03-23,-0.740209979868999
2007-03-26,-0.7400431463809932
2007-03-27,-0.7397759038492803
2007-03-28,-0.7395750857618659
2007-03-29,-0.7394190655554901
2007-03-30,-0.7392445082948915
2007-04-02,-0.7390745852978485
2007-04-03,-0.7389278336185843
2007-04-04,-0.7387764476757641
2007-04-05,-0.7386204274693885
2007-04-09,-0.7384891233353098
2007-04-10,-0.738387169537084
2007-04-11,-0.7382898500024141
2007-04-12,-0.7382388731033012
2007-04-13,-0.7382234255581155
2007-04-16,-0.7381801724315954
2007-04-17,-0.7381987094858182
2007-04-18,-0.7382234255581155
2007-04-19,-0.7383068423021184
2007-04-20,-0.7383763562554542
2007-04-23,-0.7383763562554542
2007-04-24,-0.7384366016816784
2007-04-25,-0.7384396911907155
2007-04-26,-0.7383099318111556
2007-04-27,-0.7381662696409282
2007-04-30,-0.7380056151709968
2007-05-01,-0.737871221527881
2007-05-02,-0.7377337383757281
2007-05-03,-0.7375916209600195
2007-05-04,-0.7374495035443109
2007-05-07,-0.7372100665939322
2007-05-08,-0.7369598163619235
2007-05-09,-0.7366276941404306
2007-05-10,-0.7362754901101962
2007-05-11,-0.7358445035995146
2007-05-14,-0.7354289646340187
2007-05-15,-0.7350288732137086
2007-05-16,-0.7346349608114727
2007-05-17,-0.734190071510124
2007-05-18,-0.7337467269632939
2007-05-21,-0.7333172852071309
2007-05-22,-0.7328461350789665
2007-05-23,-0.7324383198860633
2007-05-24,-0.7321633535817577
2007-05-25,-0.7318451341509318
2007-05-29,-0.7315068329113645
2007-05-30,-0.7310573093464601
2007-05-31,-0.730573801182147
2007-06-01,-0.7301567174621327
2007-06-04,-0.729679388315894
2007-06-05,-0.7292437675416567
2007-06-06,-0.7288112362764564
2007-06-07,-0.7284126896106649
2007-06-08,-0.7280141429448733
2007-06-11,-0.7277469004131604
2007-06-12,-0.7274920159175959
2007-06-13,-0.7272587579852916
2007-06-14,-0.7269946049626158
2007-06-15,-0.7267366309580143
2007-06-18,-0.726387516436817
2007-06-19,-0.7261156396415483
2007-06-20,-0.7259287243448012
2007-06-21,-0.7256738398492367
2007-06-22,-0.7253865155087824
2007-06-25,-0.7251841526668494
2007-06-26,-0.7250621170598822
2007-06-27,-0.7249895135975094
2007-06-28,-0.7250034163881766
2007-06-29,-0.7249184548896551
2007-07-02,-0.7249199996441736
2007-07-03,-0.7248165010914294
2007-07-05,-0.724604869722385
2007-07-06,-0.724413320162082
2007-07-09,-0.7242773817644478
2007-07-10,-0.723994691687549
2007-07-11,-0.7237150911196876
2007-07-12,-0.7233304472445631
2007-07-13,-0.7228886474522516
2007-07-16,-0.7224808322593486
2007-07-17,-0.7221595233194855
2007-07-18,-0.7218227668344369
2007-07-19,-0.7213948698327924
2007-07-20,-0.7209329882317395
2007-07-23,-0.720451024821945
2007-07-24,-0.7201606109724534
2007-07-25,-0.7197512510250318
2007-07-26,-0.7191905051347902
2007-07-27,-0.7186498410532901
2007-07-30,-0.718198772733867
2007-07-31,-0.7179547015199327
2007-08-01,-0.7177724204867412
2007-08-02,-0.7176859142337011
