Timestamp,CPI_normalized,GDP_normalized,CPI,GDP
2015-05-12,0.3818848411268003,0.3610852185071046,237.2744336322228,18350.91446196258
2015-05-13,0.3820521816578921,0.3611632518031441,237.29677044132723,18352.30348717197
2015-05-14,0.3822166335495456,0.3612403909671288,237.31872167147307,18353.676596457928
2015-05-15,0.38237825653939383,0.36131663816962234,237.34029529650923,18355.033828457395
2015-05-16,0.3825371103650712,0.36139199558118695,237.36149929028474,18356.375221807288
2015-05-17,0.382693254764211,0.36146646537238636,237.38234162664853,18357.70081514454
2015-05-18,0.3828467494744472,0.3615400497137836,237.40283027944957,18359.01064710608
2015-05-19,0.3829976542334137,0.3616127507759411,237.42297322253688,18360.304756328827
2015-05-20,0.38314602877874404,0.3616845707294224,237.4427784297594,18361.583181449714
2015-05-21,0.38329193284807217,0.36175551174479004,237.4622538749661,18362.84596110566
2015-05-22,0.38343542617903115,0.3618255759926069,237.4814075320059,18364.093133933595
2015-05-23,0.38357656850925514,0.3618947656434369,237.50024737472776,18365.324738570453
2015-05-24,0.38371541957637834,0.3619630828678423,237.5187813769808,18366.54081365315
2015-05-25,0.3838520391180338,0.36203052983638606,237.5370175126138,18367.741397818616
2015-05-26,0.3839864868718559,0.36209710871963174,237.55496375547588,18368.926529703782
2015-05-27,0.38411882257547836,0.36216282168814173,237.57262807941598,18370.096247945567
2015-05-28,0.3842491059665343,0.3622276709124791,237.59001845828297,18371.2505911809
2015-05-29,0.38437739678265803,0.36229165856320755,237.60714286592594,18372.389598046717
2015-05-30,0.3845037547614829,0.36235478681088906,237.62400927619376,18373.51330717993
2015-05-31,0.38462823964064263,0.3624170578260876,237.64062566293543,18374.621757217476
2015-06-01,0.3847509111577718,0.36247847377936526,237.657,18375.71498679627
2015-06-02,0.38487181761115785,0.36253903684128586,237.67313873429922,18376.79303455325
2015-06-03,0.3849909615417082,0.36259874918241175,237.6890422049963,18377.85593912534
2015-06-04,0.3851083340509849,0.3626576129733067,237.7047092243174,18378.90373914947
2015-06-05,0.3852239262405497,0.3627156303845328,237.72013860448862,18379.936473262555
2015-06-06,0.3853377292119635,0.36277280358665387,237.73532915773598,18380.954180101537
2015-06-07,0.38544973406678906,0.36282913475023204,237.75027969628562,18381.956898303324
2015-06-08,0.3855599319065879,0.36288462604583105,237.76498903236364,18382.944666504856
2015-06-09,0.3856683138329209,0.36293927964401373,237.77945597819604,18383.917523343058
2015-06-10,0.38577487094735163,0.36299309771534316,237.79367934600913,18384.875507454857
2015-06-11,0.3858795943514399,0.36304608243038194,237.80765794802875,18385.818657477175
2015-06-12,0.38598247514674866,0.3630982359596936,237.82139059648114,18386.747012046944
2015-06-13,0.3860835044348392,0.3631495604738407,237.83487610359236,18387.660609801085
2015-06-14,0.3861826733172735,0.3632000581433864,237.84811328158852,18388.559489376526
2015-06-15,0.3862799728956132,0.3632497311388939,237.86110094269569,18389.443689410196
2015-06-16,0.38637539427141987,0.3632985816309261,237.87383789913994,18390.313248539027
2015-06-17,0.3864689285462557,0.36334661179004557,237.88632296314742,18391.16820539993
2015-06-18,0.38656056682168205,0.3633938237868156,237.8985549469442,18392.00859862984
2015-06-19,0.3866503001992603,0.36344021979179975,237.91053266275628,18392.83446686569
2015-06-20,0.3867381197805533,0.36348580197556013,237.9222549228099,18393.645848744396
2015-06-21,0.3868240166671222,0.3635305725086605,237.93372053933112,18394.442782902894
2015-06-22,0.3869079819605288,0.363574533561663,237.944928324546,18395.2253079781
2015-06-23,0.3869900067623344,0.3636176873051319,237.95587709068056,18395.993462606955
2015-06-24,0.3870700821741022,0.36366003590962903,237.96656564996113,18396.747285426372
2015-06-25,0.38714819929739175,0.36370158154571774,237.97699281461345,18397.48681507328
2015-06-26,0.3872243492337666,0.3637423263839611,237.98715739686392,18398.21209018461
2015-06-27,0.38729852308478807,0.36378227259492235,237.99705820893854,18398.92314939729
2015-06-28,0.38737071195201733,0.3638214223491639,238.00669406306332,18399.62003134824
2015-06-29,0.38744090693701616,0.36385977781724954,238.01606377146436,18400.302774674394
2015-06-30,0.3875090991413477,0.3638973411697416,238.02516614636795,18400.97141801267
2015-07-01,0.38757527966657235,0.36393411457720337,238.034,18401.626
2015-07-02,0.3876394056192447,0.3639701022493672,238.0425596068934,18402.266595571375
2015-07-03,0.38770129812589116,0.3640053165526437,238.05082109080848,18402.89342485406
2015-07-04,0.38776074431802976,0.36403977189261083,238.05875603781217,18403.506744273353
2015-07-05,0.3878175313271788,0.36407348267484985,238.0663360339715,18404.106810254605
2015-07-06,0.38787144628485715,0.364106463304939,238.0735326653535,18404.693879223116
2015-07-07,0.3879222763225836,0.3641387281884586,238.08031751802523,18405.26820760422
2015-07-08,0.3879698085718759,0.3641702917309876,238.0866621780536,18405.83005182323
2015-07-09,0.38801383016425306,0.3642011683381058,238.0925382315057,18406.379668305482
2015-07-10,0.388054128231234,0.3642313724153924,238.09791726444863,18406.917313476282
2015-07-11,0.3880904899043365,0.364260918368427,238.1027708629493,18407.44324376096
2015-07-12,0.3881227023150795,0.364289820602789,238.10707061307477,18407.95771558484
2015-07-13,0.3881505525949811,0.3643180935240583,238.11078810089202,18408.46098537324
2015-07-14,0.38817382787555976,0.3643457515378138,238.11389491246808,18408.953309551478
2015-07-15,0.38819231528833464,0.3643728090496353,238.11636263387,18409.434944544882
2015-07-16,0.3882058019648238,0.3643992804651023,238.1181628511648,18409.906146778776
2015-07-17,0.3882140750365459,0.3644251801897943,238.1192671504195,18410.367172678478
2015-07-18,0.38821692163501975,0.36445052262929056,238.11964711770113,18410.81827866931
2015-07-19,0.3882141288917631,0.3644753221891702,238.11927433907664,18411.259721176586
2015-07-20,0.38820548393829535,0.364499593275014,238.11812040061318,18411.691756625645
2015-07-21,0.3881907739061339,0.3645233502924,238.1161568883776,18412.114641441793
2015-07-22,0.3881697859267985,0.3645466076469087,238.11335538843704,18412.528632050366
2015-07-23,0.38814230713180664,0.3645693797441193,238.10968748685846,18412.93398487668
2015-07-24,0.3881081246526774,0.3645916809896107,238.10512476970894,18413.330956346046
2015-07-25,0.38806702562092954,0.36461352578896344,238.09963882305547,18413.719802883803
2015-07-26,0.3880187971680804,0.36463492854775603,238.093201232965,18414.10078091526
2015-07-27,0.38796322642564984,0.3646559036715683,238.08578358550469,18414.47414686575
2015-07-28,0.3879001005251559,0.3646764655659799,238.07735746674146,18414.840157160583
2015-07-29,0.38782920659811726,0.3646966286365704,238.06789446274243,18415.199068225094
2015-07-30,0.3877503317760511,0.36471640728891874,238.05736615957437,18415.551136484595
2015-07-31,0.3876632631904777,0.3647358159286048,238.04574414330457,18415.896618364408
2015-08-01,0.3875677879729149,0.364754868961208,238.033,18416.235770289863
2015-08-02,0.3874638370155987,0.36477358079230815,238.01912450507567,18416.56884868628
2015-08-03,0.3873519162536361,0.3647919658274842,238.00418519133936,18416.89610997897
2015-08-04,0.3872326753828521,0.3648100384723153,237.98826878094692,18417.217810593258
2015-08-05,0.3871067640990693,0.3648278131323822,237.97146199605388,18417.534206954482
2015-08-06,0.3869748320981137,0.36484530421326344,237.9538515588162,18417.845555487947
2015-08-07,0.38683752907580926,0.3648625261205388,237.93552419138967,18418.152112618984
2015-08-08,0.38669550472798075,0.3648794932597873,237.91656661593007,18418.454134772906
2015-08-09,0.38654940875045174,0.36489622003658895,237.89706555459304,18418.75187837504
2015-08-10,0.3863998908390478,0.36491272085652293,237.87710772953457,18419.045599850706
2015-08-11,0.3862476006895923,0.3649290101251693,237.85677986291032,18419.33555562524
2015-08-12,0.38609318799791037,0.36494510224810683,237.83616867687607,18419.622002123942
2015-08-13,0.38593730245982605,0.3649610116309151,237.81536089358764,18419.905195772142
2015-08-14,0.38578059377116336,0.3649767526791744,237.79444323520073,18420.185392995172
2015-08-15,0.3856237116277479,0.364992339798463,237.7735024238713,18420.46285021834
2015-08-16,0.3854673057254028,0.36500778739436146,237.75262518175492,18420.737823866977
