,SMA_200
2004-04-01,-0.7713294524729354
2004-04-02,-0.771319466645491
2004-04-05,-0.7713078165134726
2004-04-06,-0.7712978306860282
2004-04-07,-0.7712861805540098
2004-04-08,-0.7712761947265655
2004-04-12,-0.771264544594547
2004-04-13,-0.7712545587671027
2004-04-14,-0.7712445729396583
2004-04-15,-0.7712329228076399
2004-04-16,-0.7712196083710474
2004-04-19,-0.771207958239029
2004-04-20,-0.7711979724115847
2004-04-21,-0.7711879865841402
2004-04-22,-0.7711780007566958
2004-04-23,-0.7711680149292516
2004-04-26,-0.7711596934063812
2004-04-27,-0.7711497075789369
2004-04-28,-0.7711430503606407
2004-04-29,-0.7711330645331963
2004-04-30,-0.7711264073149001
2004-05-03,-0.7711197500966039
2004-05-04,-0.7711130928783075
2004-05-05,-0.7711047713554373
2004-05-06,-0.7710981141371411
2004-05-07,-0.7710914569188448
2004-05-10,-0.7710831353959745
2004-05-11,-0.7710764781776783
2004-05-12,-0.771068156654808
2004-05-13,-0.7710598351319377
2004-05-14,-0.7710515136090674
2004-05-17,-0.7710448563907712
2004-05-18,-0.7710365348679009
2004-05-19,-0.7710298776496046
2004-05-20,-0.7710232204313084
2004-05-21,-0.771013234603864
2004-05-24,-0.7710032487764197
2004-05-25,-0.7709932629489753
2004-05-26,-0.7709816128169569
2004-05-27,-0.7709716269895125
2004-05-28,-0.7709616411620682
2004-06-01,-0.7709516553346238
2004-06-02,-0.7709400052026054
2004-06-03,-0.7709300193751611
2004-06-04,-0.7709183692431426
2004-06-07,-0.7709083834156983
2004-06-08,-0.7708967332836799
2004-06-09,-0.7708850831516614
2004-06-10,-0.7708734330196431
2004-06-14,-0.7708617828876246
2004-06-15,-0.7708501327556062
2004-06-16,-0.7708368183190137
2004-06-17,-0.7708235038824213
2004-06-18,-0.7708118537504028
2004-06-21,-0.7708002036183844
2004-06-22,-0.770786889181792
2004-06-23,-0.7707735747451995
2004-06-24,-0.770760260308607
2004-06-25,-0.7707452815674405
2004-06-28,-0.7707336314354221
2004-06-29,-0.7707203169988296
2004-06-30,-0.7707086668668112
2004-07-01,-0.7706953524302187
2004-07-02,-0.7706853666027744
2004-07-06,-0.770673716470756
2004-07-07,-0.7706653949478857
2004-07-08,-0.7706554091204413
2004-07-09,-0.770645423292997
2004-07-12,-0.7706371017701267
2004-07-13,-0.7706271159426823
2004-07-14,-0.7706154658106639
2004-07-15,-0.7706004870694972
2004-07-16,-0.7705871726329049
2004-07-19,-0.7705721938917383
2004-07-20,-0.7705588794551458
2004-07-21,-0.7705439007139793
2004-07-22,-0.7705322505819608
2004-07-23,-0.7705206004499425
2004-07-26,-0.7705106146224981
2004-07-27,-0.7704989644904797
2004-07-28,-0.7704889786630353
2004-07-29,-0.7704773285310169
2004-07-30,-0.7704673427035726
2004-08-02,-0.7704590211807023
2004-08-03,-0.770450699657832
2004-08-04,-0.7704390495258137
2004-08-05,-0.7704290636983692
2004-08-06,-0.7704207421754989
2004-08-09,-0.7704124206526286
2004-08-10,-0.7704007705206102
2004-08-11,-0.7703907846931658
2004-08-12,-0.7703807988657215
2004-08-13,-0.7703708130382771
2004-08-16,-0.7703624915154068
2004-08-17,-0.7703525056879625
2004-08-18,-0.7703425198605182
2004-08-19,-0.7703325340330738
2004-08-20,-0.7703225482056294
2004-08-23,-0.770312562378185
2004-08-24,-0.7703009122461666
2004-08-25,-0.7702892621141483
2004-08-26,-0.7702742833729816
2004-08-27,-0.7702576403272412
2004-08-30,-0.7702426615860746
2004-08-31,-0.7702276828449081
2004-09-01,-0.7702110397991675
2004-09-02,-0.7701927324488528
2004-09-03,-0.7701744250985382
2004-09-07,-0.7701561177482235
2004-09-08,-0.7701361460933348
2004-09-09,-0.770116174438446
2004-09-10,-0.7700962027835574
2004-09-13,-0.7700795597378168
2004-09-14,-0.7700595880829281
2004-09-15,-0.7700429450371875
2004-09-16,-0.7700229733822986
2004-09-17,-0.77000300172741
2004-09-20,-0.7699830300725213
2004-09-21,-0.7699613941130585
2004-09-22,-0.7699430867627439
2004-09-23,-0.7699214508032811
2004-09-24,-0.7699014791483925
2004-09-27,-0.7698798431889297
2004-09-28,-0.7698582072294669
2004-09-29,-0.7698365712700042
2004-09-30,-0.7698132710059672
2004-10-01,-0.7697899707419305
2004-10-04,-0.7697666704778936
2004-10-05,-0.7697433702138567
2004-10-06,-0.7697167413406718
2004-10-07,-0.7696917767720609
2004-10-08,-0.7696684765080241
2004-10-11,-0.7696451762439873
2004-10-12,-0.7696218759799505
2004-10-13,-0.7695985757159136
2004-10-14,-0.7695686182335806
2004-10-15,-0.7695386607512474
2004-10-18,-0.7695053746597663
2004-10-19,-0.7694720885682851
2004-10-20,-0.769440466781378
2004-10-21,-0.7694088449944708
2004-10-22,-0.7693772232075637
2004-10-25,-0.7693472657252306
2004-10-26,-0.7693156439383235
2004-10-27,-0.7692823578468423
2004-10-28,-0.769247407450787
2004-10-29,-0.7692124570547318
2004-11-01,-0.7691741780495285
2004-11-02,-0.769135899044325
2004-11-03,-0.7690959557345477
2004-11-04,-0.7690560124247703
2004-11-05,-0.7690144048104188
2004-11-08,-0.7689744615006414
2004-11-09,-0.768936182495438
2004-11-10,-0.7688962391856606
2004-11-11,-0.7688562958758831
2004-11-12,-0.7688146882615317
2004-11-15,-0.7687730806471801
2004-11-16,-0.7687331373374028
2004-11-17,-0.7686915297230512
2004-11-18,-0.7686499221086998
2004-11-19,-0.7686083144943483
2004-11-22,-0.7685600496617006
2004-11-23,-0.7685117848290529
2004-11-24,-0.768460191387257
2004-11-26,-0.7684102622500352
2004-11-29,-0.7683536758945172
2004-11-30,-0.7682987538435732
2004-12-01,-0.7682421674880552
2004-12-02,-0.7681905740462595
2004-12-03,-0.7681389806044635
2004-12-06,-0.7680857228580936
2004-12-07,-0.7680341294162979
2004-12-08,-0.767982535974502
2004-12-09,-0.7679309425327062
2004-12-10,-0.7678793490909103
2004-12-13,-0.7678277556491145
2004-12-14,-0.7677761622073186
2004-12-15,-0.7677245687655229
2004-12-16,-0.767671311019153
2004-12-17,-0.7676213818819312
2004-12-20,-0.7675764456584315
2004-12-21,-0.7675281808257838
2004-12-22,-0.7674832446022841
2004-12-23,-0.7674366440742104
2004-12-27,-0.7673917078507109
2004-12-28,-0.7673467716272113
2004-12-29,-0.7672985067945636
2004-12-30,-0.7672502419619159
2004-12-31,-0.7672019771292681
2005-01-03,-0.7671553766011945
2005-01-04,-0.7671071117685467
2005-01-05,-0.7670588469358991
2005-01-06,-0.7670105821032513
2005-01-07,-0.7669556600523074
2005-01-10,-0.7669024023059374
2005-01-11,-0.7668558017778638
2005-01-12,-0.7668075369452161
2005-01-13,-0.7667559435034204
2005-01-14,-0.7667010214524763
2005-01-18,-0.7666477637061064
2005-01-19,-0.7665945059597365
2005-01-20,-0.7665412482133667
2005-01-21,-0.7664879904669967
2005-01-24,-0.7664330684160527
2005-01-25,-0.7663781463651088
2005-01-26,-0.7663232243141648
2005-01-27,-0.7662649736540728
2005-01-28,-0.7662067229939807
2005-01-31,-0.7661468080293146
2005-02-01,-0.7660852287600743
2005-02-02,-0.7660219851862601
2005-02-03,-0.7659587416124458
2005-02-04,-0.7658954980386316
2005-02-07,-0.7658305901602432
2005-02-08,-0.7657640179772809
2005-02-09,-0.7656991100988926
2005-02-10,-0.7656358665250783
2005-02-11,-0.7655676300375419
2005-02-14,-0.7654944006362833
2005-02-15,-0.7654161783213025
2005-02-16,-0.7653362917017477
2005-02-17,-0.7652580693867669
2005-02-18,-0.7651831756809342
2005-02-22,-0.7651099462796757
2005-02-23,-0.7650333882692688
2005-02-24,-0.7649535016497141
2005-02-25,-0.7648769436393072
2005-02-28,-0.7647987213243265
2005-03-01,-0.7647204990093457
2005-03-02,-0.764643940998939
2005-03-03,-0.7645740402068285
2005-03-04,-0.7645008108055699
2005-03-07,-0.7644259170997372
2005-03-08,-0.7643576806122008
2005-03-09,-0.7642927727338125
2005-03-10,-0.764227864855424
2005-03-11,-0.7641629569770357
2005-03-14,-0.7640980490986475
2005-03-15,-0.764029812611111
2005-03-16,-0.7639615761235746
2005-03-17,-0.7638916753314642
2005-03-18,-0.7638201102347796
2005-03-21,-0.7637468808335209
2005-03-22,-0.7636753157368363
2005-03-23,-0.7636054149447259
2005-03-24,-0.7635371784571895
2005-03-28,-0.763468941969653
2005-03-29,-0.7634023697866907
2005-03-30,-0.7633324689945803
2005-03-31,-0.7632675611161919
2005-04-01,-0.7632059818469517
2005-04-04,-0.7631444025777114
2005-04-05,-0.7630811590038972
2005-04-06,-0.7630145868209349
2005-04-07,-0.7629463503333984
2005-04-08,-0.7628797781504361
2005-04-11,-0.7628165345766218
2005-04-12,-0.7627516266982335
2005-04-13,-0.7626900474289933
2005-04-14,-0.7626367896826234
2005-04-15,-0.7625885248499756
2005-04-18,-0.762540260017328
2005-04-19,-0.7624870022709581
2005-04-20,-0.7624370731337363
2005-04-21,-0.7623821510827923
2005-04-22,-0.7623305576409964
2005-04-25,-0.7622756355900525
2005-04-26,-0.7622207135391086
2005-04-27,-0.7621674557927387
2005-04-28,-0.7621158623509428
2005-04-29,-0.7620659332137211
2005-05-02,-0.7620160040764993
2005-05-03,-0.7619644106347034
2005-05-04,-0.7619128171929076
2005-05-05,-0.7618595594465377
2005-05-06,-0.7618063017001678
2005-05-09,-0.7617530439537978
2005-05-10,-0.761699786207428
2005-05-11,-0.7616515213747802
2005-05-12,-0.7616065851512807
2005-05-13,-0.761559984623207
2005-05-16,-0.7615117197905593
2005-05-17,-0.7614634549579116
2005-05-18,-0.7614118615161157
2005-05-19,-0.7613586037697458
2005-05-20,-0.7613036817188018
2005-05-23,-0.7612404381449877
2005-05-24,-0.7611805231803215
2005-05-25,-0.7611189439110813
2005-05-26,-0.7610557003372671
2005-05-27,-0.7609924567634527
2005-05-31,-0.7609325417987866
2005-06-01,-0.7608692982249724
2005-06-02,-0.7608077189557322
2005-06-03,-0.7607527969047883
2005-06-06,-0.7606962105492703
2005-06-07,-0.7606429528029004
2005-06-08,-0.7605896950565305
2005-06-09,-0.7605347730055865
2005-06-10,-0.7604865081729388
2005-06-13,-0.7604399076448651
2005-06-14,-0.7603933071167914
2005-06-15,-0.7603417136749956
2005-06-16,-0.7602901202331998
2005-06-17,-0.760240191095978
2005-06-20,-0.7601902619587562
2005-06-21,-0.7601386685169603
2005-06-22,-0.7600870750751645
2005-06-23,-0.7600354816333686
2005-06-24,-0.7599855524961469
2005-06-27,-0.7599372876634992
2005-06-28,-0.7598890228308514
2005-06-29,-0.7598424223027778
2005-06-30,-0.75979415747013
2005-07-01,-0.7597492212466305
2005-07-05,-0.7596992921094087
2005-07-06,-0.7596526915813351
2005-07-07,-0.7596060910532614
2005-07-08,-0.7595578262206136
2005-07-11,-0.7595078970833918
2005-07-12,-0.7594596322507442
2005-07-13,-0.7594097031135224
2005-07-14,-0.7593564453671525
2005-07-15,-0.7592998590116344
2005-07-18,-0.7592449369606905
2005-07-19,-0.7591850219960243
2005-07-20,-0.7591251070313583
2005-07-21,-0.7590651920666921
2005-07-22,-0.7590069414066
2005-07-25,-0.7589453621373597
2005-07-26,-0.7588854471726937
2005-07-27,-0.7588238679034535
2005-07-28,-0.7587622886342134
2005-07-29,-0.7587057022786952
2005-08-01,-0.7586541088368994
2005-08-02,-0.7586025153951035
2005-08-03,-0.7585542505624558
2005-08-04,-0.7585076500343821
2005-08-05,-0.7584593852017345
2005-08-08,-0.7584127846736608
2005-08-09,-0.758361191231865
2005-08-10,-0.7583129263992173
2005-08-11,-0.7582629972619955
2005-08-12,-0.7582097395156256
2005-08-15,-0.7581564817692557
2005-08-16,-0.758106552632034
2005-08-17,-0.758053294885664
2005-08-18,-0.7580050300530162
2005-08-19,-0.7579584295249425
2005-08-22,-0.7579118289968689
2005-08-23,-0.7578668927733694
2005-08-24,-0.7578202922452957
2005-08-25,-0.757772027412648
2005-08-26,-0.7577254268845743
2005-08-29,-0.7576804906610747
2005-08-30,-0.757633890133001
2005-08-31,-0.7575856253003533
2005-09-01,-0.7575373604677056
2005-09-02,-0.7574907599396319
2005-09-06,-0.757437502193262
2005-09-07,-0.7573859087514662
2005-09-08,-0.7573376439188184
2005-09-09,-0.7572860504770226
2005-09-12,-0.7572377856443748
2005-09-13,-0.7571911851163013
2005-09-14,-0.7571529061110979
2005-09-15,-0.7571112984967464
2005-09-16,-0.7570680265778208
2005-09-19,-0.757018097440599
2005-09-20,-0.7569631753896552
2005-09-21,-0.7569149105570073
2005-09-22,-0.7568633171152116
2005-09-23,-0.7568100593688417
2005-09-26,-0.7567551373178977
2005-09-27,-0.7567035438761018
2005-09-28,-0.7566569433480282
2005-09-29,-0.7566070142108065
2005-09-30,-0.7565537564644365
2005-10-03,-0.7565021630226407
2005-10-04,-0.7564489052762707
2005-10-05,-0.7563939832253268
2005-10-06,-0.7563457183926791
2005-10-07,-0.7562957892554574
2005-10-10,-0.7562508530319577
2005-10-11,-0.756200923894736
2005-10-12,-0.7561576519758104
2005-10-13,-0.7561027299248664
2005-10-14,-0.7560494721784965
2005-10-17,-0.7559962144321266
2005-10-18,-0.7559446209903309
2005-10-19,-0.7558863703302388
2005-10-20,-0.7558264553655726
2005-10-21,-0.7557682047054805
2005-10-24,-0.7557132826545365
2005-10-25,-0.7556583606035926
2005-10-26,-0.7555967813343524
2005-10-27,-0.7555401949788344
2005-10-28,-0.7554919301461867
2005-10-31,-0.7554353437906686
2005-11-01,-0.7553787574351506
2005-11-02,-0.7553171781659105
2005-11-03,-0.755250605982948
2005-11-04,-0.7551856981045598
2005-11-07,-0.7551224545307454
2005-11-08,-0.7550625395660794
2005-11-09,-0.7550026246014132
2005-11-10,-0.754941045332173
2005-11-11,-0.7548794660629328
2005-11-14,-0.7548212154028408
2005-11-15,-0.7547629647427486
2005-11-16,-0.7546997211689345
2005-11-17,-0.7546364775951202
2005-11-18,-0.7545732340213058
2005-11-21,-0.7545083261429176
2005-11-22,-0.7544434182645293
2005-11-23,-0.7543751817769928
2005-11-25,-0.7542986237665862
2005-11-28,-0.7542253943653275
2005-11-29,-0.7541621507915133
2005-11-30,-0.7541022358268471
2005-12-01,-0.7540356636438847
2005-12-02,-0.7539640985472001
2005-12-05,-0.7538925334505157
2005-12-06,-0.7538143111355349
2005-12-07,-0.7537394174297022
2005-12-08,-0.7536661880284435
2005-12-09,-0.7535912943226108
2005-12-12,-0.7535147363122042
2005-12-13,-0.7534398426063715
2005-12-14,-0.753369941814261
2005-12-15,-0.7532933838038544
2005-12-16,-0.7532218187071698
2005-12-19,-0.7531502536104852
2005-12-20,-0.7530720312955044
2005-12-21,-0.7529854874576533
2005-12-22,-0.7529006079243763
2005-12-23,-0.7528173926956733
2005-12-27,-0.7527325131623962
2005-12-28,-0.7526509622382673
2005-12-29,-0.7525760685324346
2005-12-30,-0.7525011748266021
2006-01-03,-0.7524212882070472
2006-01-04,-0.7523430658920665
2006-01-05,-0.7522648435770856
2006-01-06,-0.7521799640438085
2006-01-09,-0.7520950845105315
2006-01-10,-0.7520002191498102
2006-01-11,-0.7518937036570704
2006-01-12,-0.7517905167734787
2006-01-13,-0.7516806726715907
2006-01-17,-0.7515708285697028
2006-01-18,-0.7514676416861111
2006-01-19,-0.7513744406299638
2006-01-20,-0.7512895610966868
2006-01-23,-0.7512046815634098
2006-01-24,-0.7511231306392809
2006-01-25,-0.751041579715152
2006-01-26,-0.7509683503138933
2006-01-27,-0.7508901279989125
2006-01-30,-0.7507952626381912
2006-01-31,-0.7506954043637476
2006-02-01,-0.7505955460893041
2006-02-02,-0.750507337946879
2006-02-03,-0.7504174654998798
2006-02-06,-0.750340907489473
2006-02-07,-0.7502610208699182
2006-02-08,-0.7501811342503633
2006-02-09,-0.7501095691536788
2006-02-10,-0.7500313468386979
2006-02-13,-0.7499581174374393
2006-02-14,-0.7498782308178844
2006-02-15,-0.7497966798937555
2006-02-16,-0.7497101360559045
2006-02-17,-0.7496269208272015
2006-02-21,-0.7495470342076467
2006-02-22,-0.7494604903697957
2006-02-23,-0.7493739465319446
2006-02-24,-0.7492857383895194
2006-02-27,-0.7491975302470943
2006-02-28,-0.7491109864092432
2006-03-01,-0.7490261068759662
2006-03-02,-0.748939563038115
2006-03-03,-0.7488596764185601
2006-03-06,-0.7487847827127275
2006-03-07,-0.748713217616043
2006-03-08,-0.7486433168239325
2006-03-09,-0.7485817375546923
2006-03-10,-0.7485234868946002
2006-03-13,-0.7484585790162119
2006-03-14,-0.7483920068332496
2006-03-15,-0.7483270989548613
2006-03-16,-0.7482655196856209
2006-03-17,-0.7482056047209549
2006-03-20,-0.7481456897562888
2006-03-21,-0.7480857747916226
2006-03-22,-0.7480258598269565
2006-03-23,-0.7479676091668644
2006-03-24,-0.7479093585067723
2006-03-27,-0.7478544364558284
2006-03-28,-0.7477978501003103
2006-03-29,-0.747731277917348
2006-03-30,-0.7476647057343856
2006-03-31,-0.7475997978559973
2006-04-03,-0.7475382185867571
2006-04-04,-0.7474816322312391
2006-04-05,-0.7474067385254064
2006-04-06,-0.7473235232967035
2006-04-07,-0.7472453009817227
2006-04-10,-0.74717040727589
2006-04-11,-0.7470955135700573
2006-04-12,-0.7470206198642246
2006-04-13,-0.746947390462966
2006-04-17,-0.7468774896708555
2006-04-18,-0.7468025959650229
2006-04-19,-0.7467310308683384
2006-04-20,-0.7466561371625057
2006-04-21,-0.746581243456673
2006-04-24,-0.7465113426645625
2006-04-25,-0.746441441872452
2006-04-26,-0.7463665481666193
2006-04-27,-0.7462883258516385
2006-04-28,-0.7462084392320837
2006-05-01,-0.746135209830825
2006-05-02,-0.7460603161249924
2006-05-03,-0.7459870867237338
2006-05-04,-0.7459155216270492
2006-05-05,-0.7458456208349387
2006-05-08,-0.7457740557382543
2006-05-09,-0.7457058192507178
2006-05-10,-0.7456392470677553
2006-05-11,-0.7455776677985152
2006-05-12,-0.745517752833849
2006-05-15,-0.7454578378691828
2006-05-16,-0.745402915818239
2006-05-17,-0.745346329462721
2006-05-18,-0.7452964003254992
2006-05-19,-0.7452431425791293
2006-05-22,-0.7451915491373334
2006-05-23,-0.7451399556955376
2006-05-24,-0.7450883622537418
2006-05-25,-0.7450367688119459
2006-05-26,-0.7449868396747241
2006-05-30,-0.7449435677557986
2006-05-31,-0.7449102816643174
2006-06-01,-0.7448736669636881
2006-06-02,-0.7448353879584847
2006-06-05,-0.7448021018670035
2006-06-06,-0.7447688157755223
2006-06-07,-0.7447371939886153
2006-06-08,-0.7446989149834118
2006-06-09,-0.7446656288919307
2006-06-12,-0.7446373357141717
2006-06-13,-0.7446057139272646
2006-06-14,-0.7445757564449315
2006-06-15,-0.7445424703534502
2006-06-16,-0.7445158414802654
2006-06-19,-0.7444892126070803
2006-06-20,-0.7444609194293214
2006-06-21,-0.7444326262515624
2006-06-22,-0.7444043330738034
2006-06-23,-0.7443793685051925
2006-06-26,-0.7443560682411556
2006-06-27,-0.7443410894999891
2006-06-28,-0.7443294393679707
2006-06-29,-0.744309467713082
2006-06-30,-0.7442894960581932
2006-07-03,-0.7442695244033045
2006-07-05,-0.7442562099667122
2006-07-06,-0.7442478884438418
2006-07-07,-0.7442412312255455
2006-07-10,-0.7442345740072493
2006-07-11,-0.744224588179805
2006-07-12,-0.744226252484379
2006-07-13,-0.7442295810935271
2006-07-14,-0.7442362383118233
2006-07-17,-0.7442329097026752
2006-07-18,-0.7442329097026752
2006-07-19,-0.7442312453981013
2006-07-20,-0.7442162666569346
2006-07-21,-0.74419795930662
2006-07-24,-0.7441763233471572
2006-07-25,-0.7441513587785463
2006-07-26,-0.7441197369916392
2006-07-27,-0.744086450900158
2006-07-28,-0.7440515005041027
2006-07-31,-0.744004899976029
2006-08-01,-0.743971613884548
2006-08-02,-0.7439366634884926
2006-08-03,-0.7438950558741412
2006-08-04,-0.7438551125643638
2006-08-07,-0.7438251550820307
2006-08-08,-0.7438035191225679
2006-08-09,-0.7437835474676792
2006-08-10,-0.7437652401173646
2006-08-11,-0.7437452684624758
2006-08-14,-0.7437286254167352
2006-08-15,-0.7437003322389762
2006-08-16,-0.743667046147495
2006-08-17,-0.7436420815788841
2006-08-18,-0.7436154527056993
2006-08-21,-0.7435988096599586
2006-08-22,-0.7435854952233661
2006-08-23,-0.7435705164821996
2006-08-24,-0.743550544827311
2006-08-25,-0.7435289088678482
2006-08-28,-0.7435106015175335
2006-08-29,-0.7434972870809411
2006-08-30,-0.7434839726443485
2006-08-31,-0.743468993903182
2006-09-01,-0.7434540151620155
2006-09-05,-0.7434373721162748
2006-09-06,-0.7434223933751084
2006-09-07,-0.7434024217202196
2006-09-08,-0.7433841143699049
2006-09-11,-0.7433691356287385
2006-09-12,-0.7433541568875719
2006-09-13,-0.7433425067555535
2006-09-14,-0.743330856623535
2006-09-15,-0.7433158778823686
2006-09-18,-0.743300899141202
2006-09-19,-0.7432959062274798
2006-09-20,-0.7432892490091836
2006-09-21,-0.7432825917908874
2006-09-22,-0.7432842560954614
2006-09-25,-0.7432792631817392
2006-09-26,-0.7432709416588689
2006-09-27,-0.7432659487451468
2006-09-28,-0.7432609558314246
2006-09-29,-0.7432559629177024
2006-10-02,-0.7432493056994062
2006-10-03,-0.743244312785684
2006-10-04,-0.7432326626536656
2006-10-05,-0.7432243411307953
2006-10-06,-0.7432193482170731
2006-10-09,-0.743216019607925
2006-10-10,-0.743217683912499
2006-10-11,-0.743217683912499
2006-10-12,-0.7432143553033509
2006-10-13,-0.7432110266942028
2006-10-16,-0.7432010408667584
2006-10-17,-0.7431943836484622
2006-10-18,-0.7431960479530363
2006-10-19,-0.7431860621255919
2006-10-20,-0.7431710833844254
2006-10-23,-0.743159433252407
2006-10-24,-0.7431461188158145
2006-10-25,-0.7431444545112404
2006-10-26,-0.7431477831203885
2006-10-27,-0.7431577689478329
2006-10-30,-0.7431710833844254
2006-10-31,-0.7431794049072957
2006-11-01,-0.7431877264301661
2006-11-02,-0.74318939073474
2006-11-03,-0.7431827335164438
2006-11-06,-0.7431777406027216
2006-11-07,-0.7431660904707033
2006-11-08,-0.7431461188158145
2006-11-09,-0.7431178256380555
2006-11-10,-0.7430911967648706
2006-11-13,-0.7430678965008337
2006-11-14,-0.7430429319322228
2006-11-15,-0.74302129597276
2006-11-16,-0.7429880098812789
2006-11-17,-0.7429530594852235
2006-11-20,-0.7429047946525759
2006-11-21,-0.74285320121078
2006-11-22,-0.7427982791598361
2006-11-24,-0.7427317069768737
2006-11-27,-0.7426767849259297
2006-11-28,-0.7426085484383933
2006-11-29,-0.7425486334737272
2006-11-30,-0.7424920471182092
2006-12-01,-0.7424404536764133
2006-12-04,-0.7423871959300434
2006-12-05,-0.7423322738790995
2006-12-06,-0.7422856733510258
2006-12-07,-0.7422473943458225
2006-12-08,-0.742205786731471
2006-12-11,-0.7421608505079714
2006-12-12,-0.7421159142844718
2006-12-13,-0.7420659851472501
2006-12-14,-0.7420193846191764
2006-12-15,-0.7419694554819546
2006-12-18,-0.7419195263447328
2006-12-19,-0.741869597207511
2006-12-20,-0.7418213323748633
2006-12-21,-0.7417730675422156
2006-12-22,-0.7417264670141419
2006-12-26,-0.7416865237043645
2006-12-27,-0.7416515733083092
2006-12-28,-0.7416149586076799
2006-12-29,-0.7415633651658841
2007-01-03,-0.7415151003332363
2007-01-04,-0.7414601782822924
2007-01-05,-0.7414019276222004
2007-01-08,-0.7413436769621082
2007-01-09,-0.7412621260379793
2007-01-10,-0.741168924981832
2007-01-11,-0.7410773882302587
2007-01-12,-0.7409875157832595
2007-01-16,-0.7409009719454084
2007-01-17,-0.7408210853258536
2007-01-18,-0.7407545131428913
2007-01-19,-0.7406896052645029
2007-01-22,-0.7406263616906887
2007-01-23,-0.740579761162615
2007-01-24,-0.7405414821574116
2007-01-25,-0.7404998745430601
2007-01-26,-0.7404582669287086
2007-01-29,-0.740413330705209
2007-01-30,-0.7403650658725613
2007-01-31,-0.7403168010399136
2007-02-01,-0.7402668719026918
2007-02-02,-0.7402202713746182
2007-02-05,-0.7401753351511186
2007-02-06,-0.7401337275367671
2007-02-07,-0.7400854627041193
2007-02-08,-0.7400355335668977
2007-02-09,-0.739992261647972
2007-02-12,-0.7399506540336205
2007-02-13,-0.7399123750284172
2007-02-14,-0.7398740960232139
2007-02-15,-0.7398358170180105
2007-02-16,-0.7398025309265293
2007-02-20,-0.7397659162258999
2007-02-21,-0.7397193156978262
2007-02-22,-0.7396760437789007
2007-02-23,-0.7396327718599753
2007-02-26,-0.7395894999410497
2007-02-27,-0.7395545495449943
2007-02-28,-0.739514606235217
2007-03-01,-0.7394663414025693
2007-03-02,-0.7394214051790697
2007-03-05,-0.7393681474326999
2007-03-06,-0.7393098967726077
2007-03-07,-0.7392499818079415
2007-03-08,-0.7391900668432755
2007-03-09,-0.7391284875740353
2007-03-12,-0.7390619153910729
2007-03-13,-0.7389986718172586
2007-03-14,-0.7389354282434444
2007-03-15,-0.738870520365056
2007-03-16,-0.7387989552683716
2007-03-19,-0.7387207329533908
2007-03-20,-0.738647503552132
2007-03-21,-0.7385659526280032
2007-03-22,-0.7384810730947262
2007-03-23,-0.7383961935614491
2007-03-26,-0.7383029925053018
2007-03-27,-0.7382164486674507
2007-03-28,-0.7381315691341737
2007-03-29,-0.7380400323826005
2007-03-30,-0.7379534885447494
2007-04-02,-0.7378636160977501
2007-04-03,-0.737775407955325
2007-04-04,-0.7376822068991776
2007-04-05,-0.7375890058430303
2007-04-09,-0.7374991333960312
2007-04-10,-0.7374075966444579
2007-04-11,-0.737324381415755
2007-04-12,-0.7372411661870519
2007-04-13,-0.7371629438720712
2007-04-16,-0.7370780643387942
2007-04-17,-0.7369915205009431
2007-04-18,-0.7369132981859623
